Date,BANKNIFTY06SEP1827800CE O,BANKNIFTY06SEP1827800CE H,BANKNIFTY06SEP1827800CE L,BANKNIFTY06SEP1827800CE C,BANKNIFTY06SEP1827800CE V
9/6/2018 3:15:00 PM,0.05,0.1,0.05,0.05,206000
9/6/2018 2:15:00 PM,0.4,0.6,0.05,0.05,2510840
9/6/2018 1:15:00 PM,0.3,0.7,0.2,0.4,1523120
9/6/2018 12:15:00 PM,0.3,0.4,0.2,0.3,1897240
9/6/2018 11:15:00 AM,0.65,0.65,0.25,0.3,2571400
9/6/2018 10:15:00 AM,0.5,0.85,0.45,0.65,4221400
9/6/2018 9:15:00 AM,2.15,2.8,0.4,0.5,7868320
9/5/2018 3:15:00 PM,7.75,9.5,5.3,5.65,850360
9/5/2018 2:15:00 PM,4.1,9.5,3.9,7.8,3714800
9/5/2018 1:15:00 PM,5.45,5.85,3.9,4.1,1248160
9/5/2018 12:15:00 PM,5.95,6.3,4.45,5.4,2636440
9/5/2018 11:15:00 AM,7.95,8.45,5.7,6,3556000
9/5/2018 10:15:00 AM,10.8,11.6,7.85,7.95,2393920
9/5/2018 9:15:00 AM,15.1,28.5,7.8,10.7,5897960
9/4/2018 3:15:00 PM,27.8,32,26.7,27.4,951160
9/4/2018 2:15:00 PM,38.05,39.7,23.8,28.15,4009280
9/4/2018 1:15:00 PM,62,64.3,35.1,37.8,3646360
9/4/2018 12:15:00 PM,81.3,98.4,52.75,62,3308840
9/4/2018 11:15:00 AM,72.15,87.5,67.05,81.3,1786520
9/4/2018 10:15:00 AM,74.1,83,62.45,72.25,2137040
9/4/2018 9:15:00 AM,185,226.75,70,73.9,3095640
9/3/2018 3:15:00 PM,226.2,228,184.85,187.1,157920
9/3/2018 2:15:00 PM,311.5,327.65,219.55,226.2,67120
9/3/2018 1:15:00 PM,338.8,338.8,305.1,311.5,8880
9/3/2018 12:15:00 PM,359.65,359.65,319.5,338.8,6120
9/3/2018 11:15:00 AM,356.25,377.25,345.9,359.65,5880
9/3/2018 10:15:00 AM,349.15,365.4,344.85,356.25,4560
9/3/2018 9:15:00 AM,407.1,410.05,322,349.15,16880
8/31/2018 3:15:00 PM,396.85,400.8,384.65,391.25,6080
8/31/2018 2:15:00 PM,379.2,406,356,395.75,10840
8/31/2018 1:15:00 PM,356.5,406,351.1,379.2,3600
8/31/2018 12:15:00 PM,346.1,367.7,335,356.5,5640
8/31/2018 11:15:00 AM,336.4,367.45,324.8,346.1,9480
8/31/2018 10:15:00 AM,426,426,329.05,336.4,12760
8/31/2018 9:15:00 AM,349.25,465.35,341.4,426,34800
8/30/2018 3:15:00 PM,414.3,422.8,408.4,417.95,1840
8/30/2018 2:15:00 PM,367.3,427.05,345,414.3,3560
8/30/2018 1:15:00 PM,354.65,386.2,354.65,367.3,2600
8/30/2018 12:15:00 PM,404.45,439.5,336.15,354.65,2800
8/30/2018 11:15:00 AM,396.65,404.45,393.55,404.45,680
8/30/2018 10:15:00 AM,355,396.65,355,396.65,1040
8/30/2018 9:15:00 AM,433.15,433.15,355,355,2040
8/29/2018 3:15:00 PM,538.95,538.95,523.65,523.65,40
8/29/2018 2:15:00 PM,589.1,636.25,507.35,538.95,760
8/29/2018 1:15:00 PM,585.4,589.1,571.05,589.1,360
8/29/2018 12:15:00 PM,572,585.4,572,585.4,200
8/29/2018 11:15:00 AM,605,605,572,572,160
8/29/2018 10:15:00 AM,586.6,617.5,586.6,605,120
8/29/2018 9:15:00 AM,600,600,577.6,586.6,320
8/28/2018 3:15:00 PM,591.1,599.85,591.1,599.85,40
8/28/2018 2:15:00 PM,530,592.2,472.7,591.1,600
8/28/2018 1:15:00 PM,530,530,530,530,0
8/28/2018 12:15:00 PM,530,530,530,530,0
8/28/2018 11:15:00 AM,518.85,530,518.85,530,80
8/27/2018 3:15:00 PM,535,601.7,535,564.6,520
8/27/2018 2:15:00 PM,535.65,535.65,535,535,40
8/27/2018 1:15:00 PM,555.05,570.65,535.65,535.65,440
8/27/2018 12:15:00 PM,542.05,562.45,542.05,555.05,400
8/27/2018 11:15:00 AM,535,542.05,525,542.05,640
8/27/2018 10:15:00 AM,509.8,539.95,505,535,960
8/27/2018 9:15:00 AM,466.6,524,465.5,509.8,3680
8/24/2018 3:15:00 PM,312,323,312,322.4,1360
8/24/2018 2:15:00 PM,314,320.2,294.25,312,3080
8/24/2018 1:15:00 PM,320.2,343.2,301.6,314,4000
8/24/2018 12:15:00 PM,332.9,332.9,297.6,320.2,1720
8/24/2018 11:15:00 AM,349.4,362,332.9,332.9,1200
8/24/2018 10:15:00 AM,476.95,476.95,350,350,480
8/24/2018 9:15:00 AM,490,490,476.95,476.95,200
8/23/2018 3:15:00 PM,480.6,484.5,480.6,484.5,80
