Date,BANKNIFTY06SEP1828600PE O,BANKNIFTY06SEP1828600PE H,BANKNIFTY06SEP1828600PE L,BANKNIFTY06SEP1828600PE C,BANKNIFTY06SEP1828600PE V
9/6/2018 3:15:00 PM,1100,1131.95,1090,1090,480
9/6/2018 2:15:00 PM,1148.15,1148.15,1072,1100,200
9/6/2018 1:15:00 PM,1303.25,1303.25,1148.15,1148.15,120
9/6/2018 12:15:00 PM,1200.1,1303.25,1200.1,1303.25,40
9/6/2018 11:15:00 AM,1200.1,1200.1,1200.1,1200.1,0
9/6/2018 10:15:00 AM,1200.1,1200.1,1200.1,1200.1,0
9/6/2018 9:15:00 AM,1218.1,1218.9,1200.1,1200.1,480
9/5/2018 3:15:00 PM,1171.05,1180.3,1171.05,1180.3,160
9/5/2018 2:15:00 PM,1354.2,1354.2,1171.05,1171.05,280
9/5/2018 1:15:00 PM,1318.35,1361.2,1311.55,1354.2,600
9/5/2018 12:15:00 PM,1286.3,1363,1283.7,1318.35,680
9/5/2018 11:15:00 AM,1160.05,1287.9,1160.05,1286.3,2160
9/5/2018 10:15:00 AM,1140,1183.65,1140,1160.05,2160
9/5/2018 9:15:00 AM,1056,1177,1054.3,1140,1480
9/4/2018 3:15:00 PM,1072.95,1072.95,1033.65,1049.7,1000
9/4/2018 2:15:00 PM,969,1072.95,969,1072.95,640
9/4/2018 1:15:00 PM,900.35,981.15,900.35,969,720
9/4/2018 12:15:00 PM,844.35,902.95,821.05,900.35,640
9/4/2018 11:15:00 AM,890.2,890.2,844.35,844.35,200
9/4/2018 10:15:00 AM,881.8,914.45,875,890.2,1880
9/4/2018 9:15:00 AM,718.8,895,718.8,881.8,2320
9/3/2018 3:15:00 PM,621.7,687.25,621.7,682.4,4880
9/3/2018 2:15:00 PM,520.55,631,514.1,621.7,2640
9/3/2018 1:15:00 PM,499,524.7,494.9,520.55,2120
9/3/2018 12:15:00 PM,481.1,513,477,499,2840
9/3/2018 11:15:00 AM,481,481.1,455.6,481.1,320
9/3/2018 10:15:00 AM,476.95,492,476.95,481,440
9/3/2018 9:15:00 AM,487.1,525.35,461.85,476.95,3400
8/31/2018 3:15:00 PM,454.85,468.9,449.55,465.05,1920
8/31/2018 2:15:00 PM,480.35,504.55,449.3,454.85,4400
8/31/2018 1:15:00 PM,523.25,523.25,466.3,480.35,1640
8/31/2018 12:15:00 PM,520.15,525.65,502.6,523.25,1560
8/31/2018 11:15:00 AM,540,542.25,506.25,520.15,2120
8/31/2018 10:15:00 AM,432,546.85,432,540,4480
8/31/2018 9:15:00 AM,516.4,521.8,397.85,432,9440
8/30/2018 3:15:00 PM,491.2,491.2,445.15,455,640
8/30/2018 2:15:00 PM,531.8,538.85,484.4,491.2,480
8/30/2018 1:15:00 PM,515,531.8,509.15,531.8,240
8/30/2018 12:15:00 PM,480.9,515,444.05,515,360
8/30/2018 11:15:00 AM,491,494.8,472.2,480.9,520
8/30/2018 10:15:00 AM,521.45,521.45,486.25,491,520
8/30/2018 9:15:00 AM,470.25,521.45,451.15,521.45,1200
8/29/2018 3:15:00 PM,386,397,377.45,392.3,600
8/29/2018 2:15:00 PM,328.05,411.15,296.75,386,3320
8/29/2018 1:15:00 PM,345,362.25,328.05,328.05,440
8/29/2018 12:15:00 PM,358.8,358.8,345,345,40
8/29/2018 11:15:00 AM,345.3,358.8,343.35,358.8,480
8/29/2018 10:15:00 AM,352.9,352.9,317.15,345.3,320
8/29/2018 9:15:00 AM,400,400,322.8,352.9,1000
8/28/2018 3:15:00 PM,369.75,369.75,348.85,353.25,360
8/28/2018 2:15:00 PM,445,474.7,369.75,369.75,280
8/28/2018 1:15:00 PM,423.75,445,423.75,445,120
8/28/2018 12:15:00 PM,425.35,425.35,423.75,423.75,40
8/28/2018 11:15:00 AM,425.35,425.35,425.35,425.35,0
8/28/2018 10:15:00 AM,425.35,425.35,425.35,425.35,0
8/28/2018 9:15:00 AM,340.6,425.35,340.6,425.35,160
