Date,BANKNIFTY06SEP1828100CE O,BANKNIFTY06SEP1828100CE H,BANKNIFTY06SEP1828100CE L,BANKNIFTY06SEP1828100CE C,BANKNIFTY06SEP1828100CE V
9/6/2018 3:15:00 PM,0.1,0.1,0.05,0.05,65240
9/6/2018 2:15:00 PM,0.15,0.15,0.05,0.1,137800
9/6/2018 1:15:00 PM,0.1,0.25,0.1,0.15,102640
9/6/2018 12:15:00 PM,0.1,0.2,0.1,0.1,55440
9/6/2018 11:15:00 AM,0.1,0.15,0.1,0.1,52640
9/6/2018 10:15:00 AM,0.15,0.2,0.1,0.1,107800
9/6/2018 9:15:00 AM,0.65,0.8,0.15,0.15,561000
9/5/2018 3:15:00 PM,3.05,3.25,1.95,2.25,252880
9/5/2018 2:15:00 PM,2.65,3.75,2.65,3.05,696480
9/5/2018 1:15:00 PM,3,3.1,2.55,2.65,309560
9/5/2018 12:15:00 PM,2.8,3.3,2.6,3,733200
9/5/2018 11:15:00 AM,3,3.15,2.6,2.85,898080
9/5/2018 10:15:00 AM,3.45,3.8,2.95,3,561360
9/5/2018 9:15:00 AM,4.7,6.6,2.9,3.45,1952040
9/4/2018 3:15:00 PM,7.9,8.25,6.9,7,526240
9/4/2018 2:15:00 PM,10,10.35,7.3,7.95,2356160
9/4/2018 1:15:00 PM,13.4,14.2,9.4,10,2007560
9/4/2018 12:15:00 PM,17.05,20.55,11.25,13.55,1904720
9/4/2018 11:15:00 AM,15.5,18.85,13.6,17.05,1024880
9/4/2018 10:15:00 AM,14.35,16.55,12.55,15.5,1433520
9/4/2018 9:15:00 AM,65.45,72.75,13.2,14.35,3876280
9/3/2018 3:15:00 PM,79.9,81.65,59.35,60,858280
9/3/2018 2:15:00 PM,134.2,139.65,76.9,79.6,1838640
9/3/2018 1:15:00 PM,148,151.5,126.55,134.35,671360
9/3/2018 12:15:00 PM,158.4,160,132,148,444280
9/3/2018 11:15:00 AM,163.35,173.7,153.05,158.4,372520
9/3/2018 10:15:00 AM,162.95,166.6,151,163.35,284200
9/3/2018 9:15:00 AM,202.65,217.45,139.55,162.95,966400
8/31/2018 3:15:00 PM,190.15,193,182.3,187,181720
8/31/2018 2:15:00 PM,183.35,195.8,164.05,190.95,605800
8/31/2018 1:15:00 PM,164.15,196.05,161,183.35,441840
8/31/2018 12:15:00 PM,162.05,172,152.6,164.15,356000
8/31/2018 11:15:00 AM,154.6,173.6,145,162,479560
8/31/2018 10:15:00 AM,213.1,215.45,149.25,154.6,567560
8/31/2018 9:15:00 AM,165.05,239.8,153.95,213.3,983920
8/30/2018 3:15:00 PM,203.75,206.6,199.9,201.8,95680
8/30/2018 2:15:00 PM,166.2,206.4,158.3,203.05,339080
8/30/2018 1:15:00 PM,162.85,185.05,161.4,166.2,127160
8/30/2018 12:15:00 PM,196.2,215.8,158.3,162.8,176280
8/30/2018 11:15:00 AM,189,198.25,184.85,196.2,62920
8/30/2018 10:15:00 AM,173.85,192,173.05,188.8,116560
8/30/2018 9:15:00 AM,273.6,279.65,160.4,173.85,308440
8/29/2018 3:15:00 PM,308.85,317.8,288.9,317.8,4320
8/29/2018 2:15:00 PM,362.65,402.25,272,308.85,8760
8/29/2018 1:15:00 PM,355.75,373.5,336.05,362.65,3920
8/29/2018 12:15:00 PM,337.75,358.2,337.75,355.75,2000
8/29/2018 11:15:00 AM,349.8,359.9,325,337.75,2120
8/29/2018 10:15:00 AM,350,378.05,347.1,349.8,4760
8/29/2018 9:15:00 AM,320,372.2,289.45,350,7080
8/28/2018 3:15:00 PM,354.35,361.25,345.5,353,6000
