Date,BANKNIFTY06SEP1828200PE O,BANKNIFTY06SEP1828200PE H,BANKNIFTY06SEP1828200PE L,BANKNIFTY06SEP1828200PE C,BANKNIFTY06SEP1828200PE V
9/6/2018 3:15:00 PM,690,737.5,690,716,4120
9/6/2018 2:15:00 PM,733.1,733.1,641,690,10120
9/6/2018 1:15:00 PM,858.35,870,723,733.1,8200
9/6/2018 12:15:00 PM,795,904,772.7,858.35,5480
9/6/2018 11:15:00 AM,738.15,812.05,738.15,795,1760
9/6/2018 10:15:00 AM,769,780,731.25,738.15,4200
9/6/2018 9:15:00 AM,793.05,869.5,713.3,769,29920
9/5/2018 3:15:00 PM,750,787.7,727.2,780.05,4880
9/5/2018 2:15:00 PM,964.6,964.6,750,750,15680
9/5/2018 1:15:00 PM,913.45,981.4,903.65,964.6,15000
9/5/2018 12:15:00 PM,879.25,980.25,877,913.45,17720
9/5/2018 11:15:00 AM,768.05,891,768.05,879.25,12840
9/5/2018 10:15:00 AM,737.2,779.6,732,768.05,65520
9/5/2018 9:15:00 AM,695,789.7,628.05,736.95,60960
9/4/2018 3:15:00 PM,674.35,682.55,632.7,643.25,11640
9/4/2018 2:15:00 PM,611.9,717.8,603.05,674.35,119400
9/4/2018 1:15:00 PM,503,628.65,503,611.9,120200
9/4/2018 12:15:00 PM,466.45,531.4,414.2,503,75880
9/4/2018 11:15:00 AM,496.1,504.15,444.55,465.3,38440
9/4/2018 10:15:00 AM,488.2,519.7,466.4,496.1,36280
9/4/2018 9:15:00 AM,319.6,499.25,266.5,488.2,202720
9/3/2018 3:15:00 PM,285.1,330.55,282.25,326.15,170480
9/3/2018 2:15:00 PM,201,292,191.05,285.1,676720
9/3/2018 1:15:00 PM,188.05,208.75,182,202,348320
9/3/2018 12:15:00 PM,181.95,199.8,176.65,188.05,195440
9/3/2018 11:15:00 AM,179.7,188.85,165.6,181.95,227720
9/3/2018 10:15:00 AM,183.3,194,175,179.7,165560
9/3/2018 9:15:00 AM,177.6,224.9,171.7,182.75,743560
8/31/2018 3:15:00 PM,175.9,185.7,172.1,177.05,173080
8/31/2018 2:15:00 PM,193.8,211,168.95,175.9,268920
8/31/2018 1:15:00 PM,214.2,220.75,176.5,193.8,202280
8/31/2018 12:15:00 PM,219.5,229.85,204.65,214.2,152160
8/31/2018 11:15:00 AM,228.85,239.8,202.2,219.5,216840
8/31/2018 10:15:00 AM,173,239.25,171.95,228.7,517560
8/31/2018 9:15:00 AM,226.3,250,147,172,747040
8/30/2018 3:15:00 PM,172,179.35,166.65,177.6,116400
8/30/2018 2:15:00 PM,223.35,239.4,165.7,171.15,171400
8/30/2018 1:15:00 PM,228.5,232.1,201.2,223.35,81800
8/30/2018 12:15:00 PM,192.85,230.75,173.65,229,111800
8/30/2018 11:15:00 AM,200.65,205.25,189.4,192.85,56320
8/30/2018 10:15:00 AM,214,216.05,194.3,200.65,141160
8/30/2018 9:15:00 AM,165.55,225.55,163.45,212.4,315960
8/29/2018 3:15:00 PM,156.5,166,153.4,156,52880
8/29/2018 2:15:00 PM,133.35,174.95,106,157.55,210160
