Date,BANKNIFTY06SEP1828500PE O,BANKNIFTY06SEP1828500PE H,BANKNIFTY06SEP1828500PE L,BANKNIFTY06SEP1828500PE C,BANKNIFTY06SEP1828500PE V
9/6/2018 3:15:00 PM,985,1030,985,1020,1840
9/6/2018 2:15:00 PM,1032.45,1035.95,950,985,9400
9/6/2018 1:15:00 PM,1172.55,1172.55,1016.9,1032.45,9160
9/6/2018 12:15:00 PM,1100.05,1205.9,1078.3,1172.55,9200
9/6/2018 11:15:00 AM,1040,1100.05,1040,1100.05,4680
9/6/2018 10:15:00 AM,1070,1075,1040,1040,1160
9/6/2018 9:15:00 AM,1072.05,1163.2,1023.35,1070,3680
9/5/2018 3:15:00 PM,1060,1083,1023.1,1083,120
9/5/2018 2:15:00 PM,1272.5,1272.5,1055.1,1060,4160
9/5/2018 1:15:00 PM,1196.5,1272.5,1196.5,1272.5,6000
9/5/2018 12:15:00 PM,1192,1276.5,1179,1196.5,11800
9/5/2018 11:15:00 AM,1060,1192,1060,1192,2600
9/5/2018 10:15:00 AM,1025.95,1066.4,1025.95,1060,3080
9/5/2018 9:15:00 AM,1055,1095.85,927.25,1025.95,7920
9/4/2018 3:15:00 PM,977.1,977.65,940,943.1,2640
9/4/2018 2:15:00 PM,900.75,1001.5,900.1,977.1,5080
9/4/2018 1:15:00 PM,800,912.65,800,900.75,5720
9/4/2018 12:15:00 PM,755,820.25,710,800,5800
9/4/2018 11:15:00 AM,789.4,796.95,741.25,755,5840
9/4/2018 10:15:00 AM,780,813,766,789.4,3400
9/4/2018 9:15:00 AM,597.75,799.9,544.35,780,12400
9/3/2018 3:15:00 PM,540.55,598.8,540,586.85,17840
9/3/2018 2:15:00 PM,429.15,555,411.7,540.55,15600
9/3/2018 1:15:00 PM,407.45,433.9,399.95,429.15,4360
9/3/2018 12:15:00 PM,386.1,423.25,386.1,407.45,4160
9/3/2018 11:15:00 AM,390.3,400,366.7,386.1,5560
9/3/2018 10:15:00 AM,396.8,404.1,386,390.3,2640
9/3/2018 9:15:00 AM,378.55,440.85,335.35,396.8,36800
8/31/2018 3:15:00 PM,376.6,389.4,370,378.25,8240
8/31/2018 2:15:00 PM,388,426.45,368.35,376.6,16200
8/31/2018 1:15:00 PM,425.45,437.15,382.3,388,6600
8/31/2018 12:15:00 PM,437.1,452.2,414.9,425.45,7400
8/31/2018 11:15:00 AM,455,461.75,408.7,437.1,11920
8/31/2018 10:15:00 AM,356.2,459.2,356.2,455,38760
8/31/2018 9:15:00 AM,446.35,446.35,319.3,356.2,29440
8/30/2018 3:15:00 PM,367,377.2,360.35,373.65,13480
8/30/2018 2:15:00 PM,438,455.8,360.2,367,12080
8/30/2018 1:15:00 PM,450,452.35,406.85,438,13760
8/30/2018 12:15:00 PM,394.55,451.4,366,450,5920
8/30/2018 11:15:00 AM,408.95,415.15,390.75,394.55,1760
8/30/2018 10:15:00 AM,426.25,430.45,402.25,408.95,6400
8/30/2018 9:15:00 AM,331.2,443.8,331.2,426.25,20440
8/29/2018 3:15:00 PM,313.05,330.2,310.3,318.9,9000
8/29/2018 2:15:00 PM,267.95,345.85,230.75,313.05,16680
8/29/2018 1:15:00 PM,281.35,296.2,264.5,267.95,7960
8/29/2018 12:15:00 PM,286,291.9,274.45,281.35,2960
8/29/2018 11:15:00 AM,270.75,303.25,270.75,286,3040
8/29/2018 10:15:00 AM,295,295,257.8,270.75,14320
8/29/2018 9:15:00 AM,325,353.4,262.5,295,11800
8/28/2018 3:15:00 PM,294.85,294.85,275.6,290,5120
8/28/2018 2:15:00 PM,367.95,387.55,290.35,294.85,6400
8/28/2018 1:15:00 PM,369.4,395.2,367.95,367.95,2360
8/28/2018 12:15:00 PM,368,375.6,355.95,369.4,1840
8/28/2018 11:15:00 AM,327.55,377.6,327.55,368,1600
8/28/2018 10:15:00 AM,355.6,369.6,315.15,327.55,4200
8/28/2018 9:15:00 AM,250,389.25,232.85,355.6,12400
8/27/2018 3:15:00 PM,326.1,326.1,309,314,120
8/27/2018 2:15:00 PM,322.35,333,322.2,326.1,280
8/27/2018 1:15:00 PM,315,322.35,315,322.35,40
8/27/2018 12:15:00 PM,330,330,315,315,120
8/27/2018 11:15:00 AM,337.85,342,330,330,200
8/27/2018 10:15:00 AM,374,375,337.05,337.85,2480
8/27/2018 9:15:00 AM,351.8,380,351.8,374,2600
8/24/2018 3:15:00 PM,602.55,602.55,602.55,602.55,0
8/24/2018 2:15:00 PM,602.55,602.55,602.55,602.55,0
8/24/2018 1:15:00 PM,602.55,602.55,602.55,602.55,0
8/24/2018 12:15:00 PM,602.55,602.55,602.55,602.55,40
8/23/2018 3:15:00 PM,432.3,432.3,432.3,432.3,0
8/23/2018 2:15:00 PM,479.7,479.7,432.3,432.3,80
