Date,BANKNIFTY06SEP1828700PE O,BANKNIFTY06SEP1828700PE H,BANKNIFTY06SEP1828700PE L,BANKNIFTY06SEP1828700PE C,BANKNIFTY06SEP1828700PE V
9/6/2018 3:15:00 PM,1190,1190,1190,1190,0
9/6/2018 2:15:00 PM,1238.2,1238.2,1190,1190,80
9/6/2018 1:15:00 PM,1238.2,1238.2,1238.2,1238.2,0
9/6/2018 12:15:00 PM,1238.2,1238.2,1238.2,1238.2,0
9/6/2018 11:15:00 AM,1238.2,1238.2,1238.2,1238.2,0
9/6/2018 10:15:00 AM,1238.2,1238.2,1238.2,1238.2,0
9/6/2018 9:15:00 AM,1311.35,1313.95,1238.2,1238.2,200
9/5/2018 3:15:00 PM,1336.15,1336.15,1336.15,1336.15,0
9/5/2018 2:15:00 PM,1276,1336.15,1276,1336.15,40
9/5/2018 1:15:00 PM,1276,1276,1276,1276,0
9/5/2018 12:15:00 PM,1276,1276,1276,1276,0
9/5/2018 11:15:00 AM,1276,1276,1276,1276,0
9/5/2018 10:15:00 AM,1276,1276,1276,1276,0
9/5/2018 9:15:00 AM,1276,1276,1276,1276,40
9/4/2018 3:15:00 PM,1164.65,1164.65,1164.65,1164.65,40
9/3/2018 3:15:00 PM,642.5,769.45,642.5,769.45,40
9/3/2018 2:15:00 PM,620,642.5,620,642.5,40
9/3/2018 1:15:00 PM,592.6,620,592.6,620,40
9/3/2018 12:15:00 PM,552.75,592.6,552.75,592.6,40
9/3/2018 11:15:00 AM,552.75,552.75,552.75,552.75,0
9/3/2018 10:15:00 AM,552.75,552.75,552.75,552.75,0
9/3/2018 9:15:00 AM,526.75,609.45,526.75,552.75,400
8/31/2018 3:15:00 PM,605,605,605,605,0
8/31/2018 2:15:00 PM,605,605,605,605,0
8/31/2018 1:15:00 PM,605,605,605,605,0
8/31/2018 12:15:00 PM,605,605,605,605,0
8/31/2018 11:15:00 AM,639.85,639.85,605,605,40
8/31/2018 10:15:00 AM,520,639.85,520,639.85,40
8/31/2018 9:15:00 AM,553.4,553.4,520,520,80
8/30/2018 3:15:00 PM,610.55,610.55,557.3,557.3,40
8/30/2018 2:15:00 PM,610.55,610.55,610.55,610.55,0
8/30/2018 1:15:00 PM,610.55,610.55,610.55,610.55,0
8/30/2018 12:15:00 PM,577.95,610.55,577.95,610.55,40
8/30/2018 11:15:00 AM,577.95,577.95,577.95,577.95,0
8/30/2018 10:15:00 AM,580.05,580.05,577.95,577.95,40
8/30/2018 9:15:00 AM,549.25,616.2,549.25,580.05,480
8/28/2018 3:15:00 PM,476.1,476.1,476.1,476.1,0
8/28/2018 2:15:00 PM,409.95,476.1,409.95,476.1,40
8/28/2018 1:15:00 PM,409.95,409.95,409.95,409.95,0
8/28/2018 12:15:00 PM,409.95,409.95,409.95,409.95,0
8/28/2018 11:15:00 AM,409.95,409.95,409.95,409.95,0
8/28/2018 10:15:00 AM,409.95,409.95,409.95,409.95,0
8/28/2018 9:15:00 AM,409.95,409.95,409.95,409.95,40
