Date,BANKNIFTY06SEP1827600CE O,BANKNIFTY06SEP1827600CE H,BANKNIFTY06SEP1827600CE L,BANKNIFTY06SEP1827600CE C,BANKNIFTY06SEP1827600CE V
9/6/2018 3:15:00 PM,0.1,0.15,0.05,0.05,1256280
9/6/2018 2:15:00 PM,2,5,0.1,0.15,20066640
9/6/2018 1:15:00 PM,1,4.95,0.6,2,11002720
9/6/2018 12:15:00 PM,2.25,3.25,0.7,1,9442880
9/6/2018 11:15:00 AM,6.55,7.15,2,2.25,8046400
9/6/2018 10:15:00 AM,5.45,9.85,4.45,6.55,5660920
9/6/2018 9:15:00 AM,25,25,3.15,5.45,16977880
9/5/2018 3:15:00 PM,29,35.6,20.15,20.4,1584440
9/5/2018 2:15:00 PM,8.05,33.65,7.75,29.55,6349360
9/5/2018 1:15:00 PM,13.2,14.3,7.35,7.9,2398480
9/5/2018 12:15:00 PM,16.8,17.55,9.6,13.15,4403920
9/5/2018 11:15:00 AM,30.1,31.15,15.1,17.1,4074560
9/5/2018 10:15:00 AM,40.95,41.95,29.55,29.9,2802800
9/5/2018 9:15:00 AM,55.7,92,26.8,40.9,6150280
9/4/2018 3:15:00 PM,78.7,93.7,76.15,89,760680
9/4/2018 2:15:00 PM,103.7,107,67.05,79.55,2771880
9/4/2018 1:15:00 PM,156,159.65,98.3,103,1113800
9/4/2018 12:15:00 PM,186.75,219.95,138.3,156,548320
9/4/2018 11:15:00 AM,170,199.45,162,186.75,314080
9/4/2018 10:15:00 AM,174.5,189.95,153.35,170,367920
9/4/2018 9:15:00 AM,314.8,368.8,166.05,174.5,377720
9/3/2018 3:15:00 PM,374.4,379.65,330,332,6440
9/3/2018 2:15:00 PM,479.85,497.05,370,374.4,20280
9/3/2018 1:15:00 PM,512.4,512.4,476.6,479.85,10560
9/3/2018 12:15:00 PM,527.25,529.6,498.35,512.4,4760
9/3/2018 11:15:00 AM,536.5,553.4,521.2,527.25,2720
9/3/2018 10:15:00 AM,527.1,536.5,515,536.5,3760
9/3/2018 9:15:00 AM,515.6,554.45,499.8,527.1,5360
8/31/2018 3:15:00 PM,569.6,574.3,555.35,555.35,5800
8/31/2018 2:15:00 PM,550,577.95,526.85,569.6,4560
8/31/2018 1:15:00 PM,524.2,550,517.35,550,3000
8/31/2018 12:15:00 PM,510,524.2,504.15,524.2,5400
8/31/2018 11:15:00 AM,510.9,510.9,492.45,510,920
8/31/2018 10:15:00 AM,602.4,602.4,508.3,510.9,1120
8/31/2018 9:15:00 AM,567.7,640.2,515.5,602.4,8000
8/30/2018 3:15:00 PM,590,590,570,581.15,520
8/30/2018 2:15:00 PM,520,590,520,590,480
8/30/2018 1:15:00 PM,511.5,520,511.5,520,40
8/30/2018 12:15:00 PM,560.7,584.9,511.5,511.5,240
8/30/2018 11:15:00 AM,563.4,563.4,550.7,560.7,80
8/30/2018 10:15:00 AM,543.3,563.4,543.3,563.4,120
8/30/2018 9:15:00 AM,543.3,543.3,543.3,543.3,40
8/29/2018 3:15:00 PM,760.1,760.1,760.1,760.1,0
8/29/2018 2:15:00 PM,760.1,760.1,760.1,760.1,0
8/29/2018 1:15:00 PM,755.1,760.1,755.1,760.1,80
8/27/2018 3:15:00 PM,727,727,727,727,0
8/27/2018 2:15:00 PM,727,727,727,727,0
8/27/2018 1:15:00 PM,695.45,727,695.45,727,40
8/27/2018 12:15:00 PM,695.45,695.45,695.45,695.45,0
8/27/2018 11:15:00 AM,695.45,695.45,695.45,695.45,0
8/27/2018 10:15:00 AM,695.45,695.45,695.45,695.45,40
8/24/2018 3:15:00 PM,455.05,455.05,455.05,455.05,0
8/24/2018 2:15:00 PM,462.85,462.85,444.55,455.05,400
8/24/2018 1:15:00 PM,445.95,462.85,445.95,462.85,80
8/24/2018 12:15:00 PM,445.95,445.95,445.95,445.95,40
