Date,BANKNIFTY06SEP1828000PE O,BANKNIFTY06SEP1828000PE H,BANKNIFTY06SEP1828000PE L,BANKNIFTY06SEP1828000PE C,BANKNIFTY06SEP1828000PE V
9/6/2018 3:15:00 PM,502.05,530.1,500.15,510,19480
9/6/2018 2:15:00 PM,525,534.15,445.45,502.05,116840
9/6/2018 1:15:00 PM,655.05,670.55,502.8,525,38360
9/6/2018 12:15:00 PM,591,703.1,564.8,660.35,40920
9/6/2018 11:15:00 AM,539.55,611.65,529.55,591,45560
9/6/2018 10:15:00 AM,574.05,588.75,519.85,539.55,49840
9/6/2018 9:15:00 AM,489.65,666.25,482.45,574.05,64280
9/5/2018 3:15:00 PM,559.3,588.55,526.3,581,11920
9/5/2018 2:15:00 PM,781.1,781.1,550,560.3,47480
9/5/2018 1:15:00 PM,720.9,797.85,705.25,781.1,29800
9/5/2018 12:15:00 PM,677.25,792.6,674.55,720.9,147080
9/5/2018 11:15:00 AM,571.15,690.5,567.25,674.1,69960
9/5/2018 10:15:00 AM,533.1,580.15,533.1,571.15,40640
9/5/2018 9:15:00 AM,490,596.85,435,533.1,173800
9/4/2018 3:15:00 PM,480.4,489.5,438.25,449.25,74880
9/4/2018 2:15:00 PM,425.45,527.9,413.9,480.4,269160
9/4/2018 1:15:00 PM,323,438.4,320.2,425.45,276520
9/4/2018 12:15:00 PM,292.1,347,243.5,323,320440
9/4/2018 11:15:00 AM,317.95,323,270.95,289.85,143920
9/4/2018 10:15:00 AM,308.55,337.1,290.5,317.95,180200
9/4/2018 9:15:00 AM,185.35,322.25,153.05,308.55,1315560
9/3/2018 3:15:00 PM,158.8,188.95,156.65,185,991960
9/3/2018 2:15:00 PM,104.5,164.25,97.25,159.35,3628920
9/3/2018 1:15:00 PM,94,108.85,91.25,104.5,1600080
9/3/2018 12:15:00 PM,91.25,100,87.1,94.25,947320
9/3/2018 11:15:00 AM,91.6,95.75,82,91.25,938360
9/3/2018 10:15:00 AM,93.5,100.35,88.3,91.35,836760
9/3/2018 9:15:00 AM,50.55,123.7,40.45,93.5,2673200
8/31/2018 3:15:00 PM,97.5,106.2,95.85,96.5,547960
8/31/2018 2:15:00 PM,108.65,120.6,93.3,97.25,1641880
8/31/2018 1:15:00 PM,122.95,126.95,99.35,108.65,1182960
8/31/2018 12:15:00 PM,127.25,133.4,118,123,925840
8/31/2018 11:15:00 AM,133.25,140.9,115,127.35,1257560
8/31/2018 10:15:00 AM,97.9,140.6,97.7,133.3,2142360
8/31/2018 9:15:00 AM,111.3,144.5,83.85,98.25,2752240
8/30/2018 3:15:00 PM,99.5,104.6,95.05,101.35,378800
8/30/2018 2:15:00 PM,134.1,145,95,99.45,702280
8/30/2018 1:15:00 PM,135.55,138.65,118,133.55,285200
8/30/2018 12:15:00 PM,112.85,136.8,101.35,135,328840
8/30/2018 11:15:00 AM,118.15,119.95,110.55,112.85,167320
8/30/2018 10:15:00 AM,127,130,113.85,118.15,241280
8/30/2018 9:15:00 AM,100,135.65,95.15,127,705800
8/29/2018 3:15:00 PM,97.45,103,95.1,97,89640
