Date,BANKNIFTY06SEP1828300CE O,BANKNIFTY06SEP1828300CE H,BANKNIFTY06SEP1828300CE L,BANKNIFTY06SEP1828300CE C,BANKNIFTY06SEP1828300CE V
9/6/2018 3:15:00 PM,0.05,0.1,0.05,0.05,86880
9/6/2018 2:15:00 PM,0.1,0.15,0.05,0.05,93040
9/6/2018 1:15:00 PM,0.1,0.15,0.1,0.1,52680
9/6/2018 12:15:00 PM,0.1,0.15,0.1,0.1,36200
9/6/2018 11:15:00 AM,0.15,0.2,0.1,0.1,32520
9/6/2018 10:15:00 AM,0.1,0.15,0.1,0.15,50600
9/6/2018 9:15:00 AM,0.25,0.75,0.1,0.1,380040
9/5/2018 3:15:00 PM,2.35,2.55,1.75,1.8,125720
9/5/2018 2:15:00 PM,2.4,2.7,2.2,2.35,273200
9/5/2018 1:15:00 PM,2.5,2.55,2.25,2.35,132720
9/5/2018 12:15:00 PM,2.1,2.55,1.9,2.5,215560
9/5/2018 11:15:00 AM,2.15,2.25,1.9,2.15,203280
9/5/2018 10:15:00 AM,2.35,2.5,2.05,2.15,213160
9/5/2018 9:15:00 AM,4.95,4.95,2.15,2.35,717000
9/4/2018 3:15:00 PM,5.1,5.25,4.5,4.6,269800
9/4/2018 2:15:00 PM,5.4,5.55,4.7,5.1,1222000
9/4/2018 1:15:00 PM,6.5,6.9,5.05,5.35,1064240
9/4/2018 12:15:00 PM,7.55,8.95,5.9,6.45,731080
9/4/2018 11:15:00 AM,7.15,8.25,6.45,7.6,402000
9/4/2018 10:15:00 AM,6.95,7.7,6.3,7.15,642440
9/4/2018 9:15:00 AM,25.05,25.2,6.4,6.95,3075760
9/3/2018 3:15:00 PM,32.8,33.45,23,23.35,926800
9/3/2018 2:15:00 PM,59.15,62,31.35,33,2618480
9/3/2018 1:15:00 PM,69.3,71,56,58.9,1424680
9/3/2018 12:15:00 PM,74.6,76.5,61.65,69.3,918440
9/3/2018 11:15:00 AM,78.9,84.5,72.2,74.6,819800
9/3/2018 10:15:00 AM,79.65,80.4,72.3,78.4,727240
