Date,BANKNIFTY06SEP1827000PE O,BANKNIFTY06SEP1827000PE H,BANKNIFTY06SEP1827000PE L,BANKNIFTY06SEP1827000PE C,BANKNIFTY06SEP1827000PE V
9/6/2018 3:15:00 PM,0.1,0.15,0.05,0.05,146400
9/6/2018 2:15:00 PM,0.35,0.4,0.05,0.1,1318160
9/6/2018 1:15:00 PM,0.8,0.95,0.3,0.35,3149360
9/6/2018 12:15:00 PM,0.65,1.45,0.45,0.8,3268480
9/6/2018 11:15:00 AM,0.45,0.75,0.4,0.6,1858960
9/6/2018 10:15:00 AM,0.7,0.8,0.4,0.45,1846720
9/6/2018 9:15:00 AM,2.1,3.1,0.5,0.7,3959960
9/5/2018 3:15:00 PM,8.3,8.8,6.55,7.6,1024560
9/5/2018 2:15:00 PM,31.05,31.05,7.6,8.2,5733200
9/5/2018 1:15:00 PM,23.25,34.8,20.65,31,3276680
9/5/2018 12:15:00 PM,20.2,34.7,18.3,23.25,4582280
9/5/2018 11:15:00 AM,11.8,21.6,11,20,2328360
9/5/2018 10:15:00 AM,12,14.85,9.9,11.85,1107560
9/5/2018 9:15:00 AM,15.95,22.95,9,12,3200440
9/4/2018 3:15:00 PM,18.7,19.5,13.35,16.5,483400
9/4/2018 2:15:00 PM,13.85,30.7,12.5,18.75,2319520
9/4/2018 1:15:00 PM,5.95,14.25,5.7,13.8,924680
9/4/2018 12:15:00 PM,6.4,7.05,5,6,345440
9/4/2018 11:15:00 AM,6.4,6.75,4.9,6.4,222440
9/4/2018 10:15:00 AM,6.9,8.1,6.2,6.4,271520
9/4/2018 9:15:00 AM,4.5,10.4,3.55,6.9,784120
9/3/2018 3:15:00 PM,5.65,6.4,5.2,5.45,225880
9/3/2018 2:15:00 PM,4.4,6.1,4.1,5.65,355520
9/3/2018 1:15:00 PM,4.45,4.8,4.25,4.4,89160
9/3/2018 12:15:00 PM,4.55,4.75,4.3,4.45,48480
9/3/2018 11:15:00 AM,4.25,4.65,3.95,4.55,137720
9/3/2018 10:15:00 AM,4.1,4.3,3.9,4.25,80600
9/3/2018 9:15:00 AM,3.1,5.3,3.1,4.1,182360
8/31/2018 3:15:00 PM,6.2,6.4,5.4,6,145560
8/31/2018 2:15:00 PM,6.25,6.8,5.9,6.15,235240
8/31/2018 1:15:00 PM,6,6.25,5.55,6.25,77000
8/31/2018 12:15:00 PM,6.1,6.5,5.85,6,64920
8/31/2018 11:15:00 AM,6.75,7.1,5.65,6.1,74000
8/31/2018 10:15:00 AM,5.6,7.25,5.3,6.75,110080
8/31/2018 9:15:00 AM,8.45,8.45,5.25,5.6,198280
8/30/2018 3:15:00 PM,8.55,8.9,7.2,7.45,71120
8/30/2018 2:15:00 PM,9.55,10.35,8,8.55,75560
8/30/2018 1:15:00 PM,9.6,10.25,8.5,9.55,36280
8/30/2018 12:15:00 PM,8.75,9.9,8.2,9.6,29520
8/30/2018 11:15:00 AM,9.2,9.6,8.55,8.75,16440
8/30/2018 10:15:00 AM,10.85,10.9,8.9,9.2,42920
8/30/2018 9:15:00 AM,7,12.45,5.5,10.85,57240
8/29/2018 3:15:00 PM,11.2,11.9,10.4,10.4,3480
8/29/2018 2:15:00 PM,10.65,11.8,9.05,11.2,8680
8/29/2018 1:15:00 PM,10.9,10.9,10.35,10.65,1960
8/29/2018 12:15:00 PM,10.8,11.3,10.35,10.9,4840
8/29/2018 11:15:00 AM,11.15,11.15,10.8,10.8,880
8/29/2018 10:15:00 AM,9.85,11.25,9.85,11.15,7480
8/29/2018 9:15:00 AM,11,11,9.4,9.85,2840
8/28/2018 3:15:00 PM,13,13,10.3,11.6,760
8/28/2018 2:15:00 PM,11.1,13.05,9.9,13,5960
8/28/2018 1:15:00 PM,11.35,12.25,11.1,11.1,1240
8/28/2018 12:15:00 PM,10.1,11.35,10.1,11.35,3920
8/28/2018 11:15:00 AM,11.1,13.05,10.1,10.1,3120
8/28/2018 10:15:00 AM,10,12.95,9.9,11.1,12080
8/28/2018 9:15:00 AM,10.15,12.15,9.4,10,1840
8/27/2018 3:15:00 PM,11.4,12.3,10.95,12,1320
8/27/2018 2:15:00 PM,11.65,11.9,10.6,11.4,2760
8/27/2018 1:15:00 PM,9.3,12,9.3,11.65,4680
8/27/2018 12:15:00 PM,11,11.1,8.1,9.3,1000
8/27/2018 11:15:00 AM,8.65,11,8.65,11,280
8/27/2018 10:15:00 AM,12.35,12.35,8,8.65,2960
8/27/2018 9:15:00 AM,15.05,16.05,5.2,12.35,4160
8/24/2018 3:15:00 PM,34.55,34.55,31.35,31.4,880
8/24/2018 2:15:00 PM,32.4,34.95,29.9,34.55,560
8/24/2018 1:15:00 PM,38,38,30,32.4,560
8/24/2018 12:15:00 PM,26.05,40,26.05,38,1240
8/24/2018 11:15:00 AM,21.45,26.05,21.45,26.05,520
8/24/2018 10:15:00 AM,19.5,25,19.5,21.45,120
8/24/2018 9:15:00 AM,19.15,19.5,18,19.5,680
8/23/2018 3:15:00 PM,24,24,24,24,120
