Date,BANKNIFTY06SEP1827700PE O,BANKNIFTY06SEP1827700PE H,BANKNIFTY06SEP1827700PE L,BANKNIFTY06SEP1827700PE C,BANKNIFTY06SEP1827700PE V
9/6/2018 3:15:00 PM,204.55,229.2,199.2,212.05,80720
9/6/2018 2:15:00 PM,225.6,237.35,148.4,204.05,662920
9/6/2018 1:15:00 PM,357.05,372.75,204.9,225.6,178880
9/6/2018 12:15:00 PM,290.05,404,266.3,355.35,139440
9/6/2018 11:15:00 AM,240.4,311.2,233.9,290.05,106920
9/6/2018 10:15:00 AM,270.1,288.8,223.7,240.4,106520
9/6/2018 9:15:00 AM,231.2,364.85,219.45,270.1,312200
9/5/2018 3:15:00 PM,270.35,296.4,240.9,292.6,88280
9/5/2018 2:15:00 PM,483.45,483.45,260.1,271.05,200680
9/5/2018 1:15:00 PM,427,499.85,410,483.45,128560
9/5/2018 12:15:00 PM,385.2,490.5,382.65,427,243480
9/5/2018 11:15:00 AM,289,399.5,284.3,386.05,296080
9/5/2018 10:15:00 AM,256.5,298.25,254.9,289,132120
9/5/2018 9:15:00 AM,235,314,182.95,258.5,596320
9/4/2018 3:15:00 PM,227.5,233,191.4,202.3,230280
9/4/2018 2:15:00 PM,185.75,266,178.05,226.65,1195360
9/4/2018 1:15:00 PM,118.95,196.45,115.6,186.8,2091720
9/4/2018 12:15:00 PM,104.7,133,78.85,118.9,2397560
9/4/2018 11:15:00 AM,119.3,124.5,91.8,104.7,1142840
9/4/2018 10:15:00 AM,117.8,134.4,105,119.85,1494880
9/4/2018 9:15:00 AM,59,127.6,46.1,117.35,4036480
9/3/2018 3:15:00 PM,49.2,61.1,48,60.65,782840
9/3/2018 2:15:00 PM,25.9,52,23.5,49,2499480
9/3/2018 1:15:00 PM,22.7,26.8,22,25.9,1091320
9/3/2018 12:15:00 PM,23.05,24.4,21.35,22.75,630480
9/3/2018 11:15:00 AM,24.05,24.65,21,23.05,426640
9/3/2018 10:15:00 AM,24.75,26.45,22.55,24.05,484640
9/3/2018 9:15:00 AM,19.05,40.35,16.8,24.75,1239280
8/31/2018 3:15:00 PM,34.8,38.5,34.05,34.5,213800
8/31/2018 2:15:00 PM,38.45,42.85,32.3,34.8,582680
8/31/2018 1:15:00 PM,45.55,45.6,34.85,38.45,480320
8/31/2018 12:15:00 PM,46.65,49.85,43.55,45.5,412120
8/31/2018 11:15:00 AM,51.55,55.65,42.35,46.65,618800
8/31/2018 10:15:00 AM,37.4,55.3,37.3,51.7,715960
8/31/2018 9:15:00 AM,60,61.25,32.55,37.4,1145600
8/30/2018 3:15:00 PM,42.15,44.5,39.5,42,103000
8/30/2018 2:15:00 PM,58.35,62.3,40.05,42,258240
8/30/2018 1:15:00 PM,59.1,61.25,51,58.35,95640
8/30/2018 12:15:00 PM,49.65,60.35,44.05,59.2,125800
8/30/2018 11:15:00 AM,52.2,53.1,48.05,49.65,49320
8/30/2018 10:15:00 AM,56.75,58.25,49.95,52.2,71800
8/30/2018 9:15:00 AM,49.8,63,47,56.75,206600
8/29/2018 3:15:00 PM,46.85,52.05,46.1,47.9,31840
8/29/2018 2:15:00 PM,39,53.95,31.15,46.85,61240
8/29/2018 1:15:00 PM,40,43,36,39,12600
8/29/2018 12:15:00 PM,42.1,43.25,39.6,40,9520
8/29/2018 11:15:00 AM,40.2,44.95,39.4,42.1,7160
8/29/2018 10:15:00 AM,46.35,46.35,38.85,40.2,24400
8/29/2018 9:15:00 AM,44.4,54.5,40.05,46.35,26360
8/28/2018 3:15:00 PM,48,48.6,45.3,48.55,10320
8/28/2018 2:15:00 PM,57.15,63.55,46.55,48,13720
8/28/2018 1:15:00 PM,56.3,65,56.3,57.15,9640
8/28/2018 12:15:00 PM,52.65,57.75,48,56.3,12360
8/28/2018 11:15:00 AM,45.85,55.95,45.85,52.65,10880
8/28/2018 10:15:00 AM,52.55,56,43,45.85,7520
8/28/2018 9:15:00 AM,37.8,59.05,31,52.55,28640
8/27/2018 3:15:00 PM,48.9,50.6,44.9,46.9,20480
8/27/2018 2:15:00 PM,50.3,51.5,48,48.9,17120
8/27/2018 1:15:00 PM,49.65,52.95,47.8,50.3,6920
8/27/2018 12:15:00 PM,50.1,51.6,46.4,49.65,10120
8/27/2018 11:15:00 AM,50.35,53.35,49,50.1,15160
8/27/2018 10:15:00 AM,58.6,59,50.35,50.35,20440
8/27/2018 9:15:00 AM,70.95,80.65,52.95,58.6,23880
8/24/2018 3:15:00 PM,148.35,148.9,143.6,145.55,1760
8/24/2018 2:15:00 PM,146,159.5,142.85,148.35,9200
8/24/2018 1:15:00 PM,155.5,157.05,135.95,146,4680
8/24/2018 12:15:00 PM,143.15,165.2,142.1,155.5,6720
8/24/2018 11:15:00 AM,139.75,143.15,125.35,143.15,5800
8/24/2018 10:15:00 AM,100.5,140.5,100.5,139.75,5240
8/24/2018 9:15:00 AM,118,118.2,86.05,100.5,4480
8/23/2018 3:15:00 PM,105.35,106.95,101.15,101.15,1160
8/23/2018 2:15:00 PM,120.15,120.15,102,105.35,1840
8/23/2018 1:15:00 PM,105.25,127.5,105.25,120.15,800
8/23/2018 12:15:00 PM,104,105.25,103,105.25,2120
8/23/2018 11:15:00 AM,115.4,115.4,101.45,104,1320
8/23/2018 10:15:00 AM,109,117.65,109,115.4,440
8/23/2018 9:15:00 AM,101.55,114.95,101.55,109,1120
8/21/2018 3:15:00 PM,101.55,101.55,101.55,101.55,0
8/21/2018 2:15:00 PM,113.9,113.9,101.55,101.55,120
8/21/2018 1:15:00 PM,111.1,113.9,104.6,113.9,200
8/21/2018 12:15:00 PM,118,118,111.1,111.1,240
