Date,BANKNIFTY06SEP1827300CE O,BANKNIFTY06SEP1827300CE H,BANKNIFTY06SEP1827300CE L,BANKNIFTY06SEP1827300CE C,BANKNIFTY06SEP1827300CE V
9/6/2018 3:15:00 PM,167.6,174.05,141,142,275720
9/6/2018 2:15:00 PM,148.65,225,133.5,168.65,2128360
9/6/2018 1:15:00 PM,42.5,167.65,30.35,148.25,8566920
9/6/2018 12:15:00 PM,95.55,114.95,23.7,42.9,6846240
9/6/2018 11:15:00 AM,140.65,146.8,81.7,95.4,1543400
9/6/2018 10:15:00 AM,117.35,157.1,104.4,141.35,1071320
9/6/2018 9:15:00 AM,167.8,174.8,63.35,117,3669720
9/5/2018 3:15:00 PM,163.05,184,132.35,137,600880
9/5/2018 2:15:00 PM,50.7,172.5,50.5,162.15,5421240
9/5/2018 1:15:00 PM,74.35,80.45,43,50.45,3401000
9/5/2018 12:15:00 PM,96.15,98,49.95,73.8,3738160
9/5/2018 11:15:00 AM,159,164.2,87.95,96,1494360
9/5/2018 10:15:00 AM,192,194.05,154.55,159,297040
9/5/2018 9:15:00 AM,199.75,287.95,148.65,192,458400
9/4/2018 3:15:00 PM,256.6,288.95,252,284.1,21320
9/4/2018 2:15:00 PM,298.2,305.55,227.9,255.65,69640
9/4/2018 1:15:00 PM,390,390,290.75,298.2,14880
9/4/2018 12:15:00 PM,435.25,470,390,390,480
9/4/2018 11:15:00 AM,386.2,435.25,386.2,435.25,400
9/4/2018 10:15:00 AM,407.2,432,386.2,386.2,560
9/4/2018 9:15:00 AM,412,434.8,406.6,407.2,400
8/31/2018 3:15:00 PM,848,848,848,848,0
8/31/2018 2:15:00 PM,830.45,848.9,830.45,848,160
8/30/2018 3:15:00 PM,850,850,850,850,160
