Date,BANKNIFTY06SEP1826900CE O,BANKNIFTY06SEP1826900CE H,BANKNIFTY06SEP1826900CE L,BANKNIFTY06SEP1826900CE C,BANKNIFTY06SEP1826900CE V
9/6/2018 3:15:00 PM,574.5,574.5,533.35,539,1880
9/6/2018 2:15:00 PM,536.45,624,533.85,574.5,16680
9/6/2018 1:15:00 PM,398.95,561.05,398.95,536.45,3760
9/6/2018 12:15:00 PM,470,493.75,377.2,398.95,5280
9/6/2018 11:15:00 AM,530,530,470,470,720
9/6/2018 10:15:00 AM,495,547,493.65,530,2760
9/6/2018 9:15:00 AM,507.55,553.55,405.4,495,14760
9/5/2018 3:15:00 PM,521.95,530.95,492.9,494.95,2720
9/5/2018 2:15:00 PM,305.75,525.2,305.75,521.95,23320
9/5/2018 1:15:00 PM,364.3,380,298.2,305.75,9640
9/5/2018 12:15:00 PM,415.2,415.2,304.95,364.3,16120
9/5/2018 11:15:00 AM,464.7,464.7,415.2,415.2,280
9/5/2018 10:15:00 AM,464.7,464.7,464.7,464.7,80
9/3/2018 3:15:00 PM,1143.95,1143.95,1143.9,1143.9,80
