Date,BANKNIFTY06SEP1828000CE O,BANKNIFTY06SEP1828000CE H,BANKNIFTY06SEP1828000CE L,BANKNIFTY06SEP1828000CE C,BANKNIFTY06SEP1828000CE V
9/6/2018 3:15:00 PM,0.1,0.1,0.05,0.05,68520
9/6/2018 2:15:00 PM,0.2,0.25,0.05,0.05,538840
9/6/2018 1:15:00 PM,0.15,0.25,0.1,0.2,293160
9/6/2018 12:15:00 PM,0.15,0.2,0.1,0.1,220560
9/6/2018 11:15:00 AM,0.25,0.25,0.1,0.15,217480
9/6/2018 10:15:00 AM,0.2,0.25,0.15,0.25,426560
9/6/2018 9:15:00 AM,0.9,0.9,0.2,0.2,1572640
9/5/2018 3:15:00 PM,3.7,4.05,2.35,2.35,537800
9/5/2018 2:15:00 PM,2.85,4.3,2.8,3.7,1398960
9/5/2018 1:15:00 PM,3.4,3.55,2.8,2.85,915000
9/5/2018 12:15:00 PM,3.3,3.75,2.8,3.4,1659000
9/5/2018 11:15:00 AM,3.8,3.95,3.2,3.3,1767240
9/5/2018 10:15:00 AM,4.7,5.1,3.75,3.8,1073880
9/5/2018 9:15:00 AM,6.45,9.8,3.8,4.65,3620040
9/4/2018 3:15:00 PM,11.2,11.95,9.3,9.55,946080
9/4/2018 2:15:00 PM,14.8,15.5,10.2,11.15,3524920
9/4/2018 1:15:00 PM,21.4,22.6,13.7,14.9,3495760
9/4/2018 12:15:00 PM,28.85,35.05,17.55,21.4,3598400
9/4/2018 11:15:00 AM,25.25,31.7,22.8,28.75,2006800
9/4/2018 10:15:00 AM,24.55,28.35,20.85,25.3,2233200
9/4/2018 9:15:00 AM,102,114.05,23.05,24.65,6286360
9/3/2018 3:15:00 PM,116.3,118,88.9,90,806800
9/3/2018 2:15:00 PM,185,192.5,112,115.65,1461880
9/3/2018 1:15:00 PM,201.55,205.75,175.95,185,463280
9/3/2018 12:15:00 PM,211.95,216,185.6,201.55,269680
9/3/2018 11:15:00 AM,219,231.5,206.9,212.7,210920
9/3/2018 10:15:00 AM,219.3,222.75,204,219,139480
9/3/2018 9:15:00 AM,274.95,284.5,189.25,219.3,528880
8/31/2018 3:15:00 PM,249,251.5,239.05,245,157600
8/31/2018 2:15:00 PM,238.6,255,215.65,249,362280
8/31/2018 1:15:00 PM,217,255,212,238.6,382320
8/31/2018 12:15:00 PM,216.3,227.4,203.7,217,246640
8/31/2018 11:15:00 AM,206.3,229.9,195.9,216,291560
8/31/2018 10:15:00 AM,274.75,278.45,200,204.65,405440
8/31/2018 9:15:00 AM,230,309.5,207.8,274.75,647320
8/30/2018 3:15:00 PM,266.9,269.55,260,262.45,138520
8/30/2018 2:15:00 PM,221.45,269.65,213,266.4,243120
8/30/2018 1:15:00 PM,215.6,246,214.15,221.45,117400
8/30/2018 12:15:00 PM,256.5,280.65,210.1,215.6,116200
8/30/2018 11:15:00 AM,248.1,260,240.6,256.5,59600
8/30/2018 10:15:00 AM,231.6,251,230.45,248.1,126880
8/30/2018 9:15:00 AM,340.15,340.9,216,231.6,196880
8/29/2018 3:15:00 PM,377.95,377.95,357.2,369.65,9440
8/29/2018 2:15:00 PM,440.5,477.7,339.9,377.95,12720
8/29/2018 1:15:00 PM,430.95,449.4,406.75,440.5,5760
8/29/2018 12:15:00 PM,408.55,435,408.55,430.95,4640
8/29/2018 11:15:00 AM,431.8,431.8,400.05,408.55,5240
8/29/2018 10:15:00 AM,425.35,456.25,418.6,431.8,12040
8/29/2018 9:15:00 AM,362.3,456.35,357.05,425.35,16880
8/28/2018 3:15:00 PM,431,437.5,416.6,416.6,4440
8/28/2018 2:15:00 PM,346.55,431,326.85,431,11600
8/28/2018 1:15:00 PM,335,350.85,325.55,346.55,7240
8/28/2018 12:15:00 PM,330.65,355,330.65,335,5760
8/28/2018 11:15:00 AM,368.7,374.4,316.75,330.65,8920
8/28/2018 10:15:00 AM,341.55,377.2,329.4,368.7,9640
8/28/2018 9:15:00 AM,449.8,499.95,311.6,341.55,14720
8/27/2018 3:15:00 PM,380,406.55,379.55,395.1,5040
8/27/2018 2:15:00 PM,389.2,394,376.25,380,6280
8/27/2018 1:15:00 PM,400,408.3,375.35,389.2,7640
8/27/2018 12:15:00 PM,387.5,403.45,380.15,400,3760
8/27/2018 11:15:00 AM,373.05,389,366.75,387.5,6640
8/27/2018 10:15:00 AM,360.15,382.25,353.45,373.05,9360
8/27/2018 9:15:00 AM,262.65,372,262.65,360.15,36040
8/24/2018 3:15:00 PM,208.2,215.05,207.6,208.25,8320
8/24/2018 2:15:00 PM,206.1,212.35,188,208.2,23160
8/24/2018 1:15:00 PM,206.45,227.45,192.6,206.1,68040
8/24/2018 12:15:00 PM,214.45,222.8,193,206.45,26120
8/24/2018 11:15:00 AM,232,246.15,214.45,214.45,58280
8/24/2018 10:15:00 AM,318.4,318.4,229,229,24800
8/24/2018 9:15:00 AM,280.2,362.5,280.15,318.4,21960
8/23/2018 3:15:00 PM,316.1,329.15,316.1,326.25,480
8/23/2018 2:15:00 PM,294.95,330,294.95,316.1,1720
8/23/2018 1:15:00 PM,314,315,280,294.95,2120
8/23/2018 12:15:00 PM,346.65,346.95,298,314,1840
8/23/2018 11:15:00 AM,341.45,348,335.55,346.65,1280
8/23/2018 10:15:00 AM,360,373.55,339.9,341.45,1120
8/23/2018 9:15:00 AM,593.15,593.15,360,360,480
8/21/2018 3:15:00 PM,438.3,438.3,438.3,438.3,0
8/21/2018 2:15:00 PM,438.3,438.3,438.3,438.3,0
8/21/2018 1:15:00 PM,438.3,438.3,438.3,438.3,0
8/21/2018 12:15:00 PM,430,438.3,430,438.3,40
8/21/2018 11:15:00 AM,430,430,430,430,40
8/20/2018 3:15:00 PM,525.75,525.75,525.75,525.75,0
8/20/2018 2:15:00 PM,510.05,529.75,510.05,525.75,160
