Date,BANKNIFTY06SEP1827800PE O,BANKNIFTY06SEP1827800PE H,BANKNIFTY06SEP1827800PE L,BANKNIFTY06SEP1827800PE C,BANKNIFTY06SEP1827800PE V
9/6/2018 3:15:00 PM,309.2,325,300.3,316.9,92360
9/6/2018 2:15:00 PM,338,344.95,253.6,307.4,287920
9/6/2018 1:15:00 PM,466.1,476.65,312.45,338,49280
9/6/2018 12:15:00 PM,397,511.25,373.7,463.6,61280
9/6/2018 11:15:00 AM,338.05,414.6,337,397,28440
9/6/2018 10:15:00 AM,368,392.4,327.2,338.05,20880
9/6/2018 9:15:00 AM,297,469,297,368,111800
9/5/2018 3:15:00 PM,367.45,392.55,339.6,389.75,19440
9/5/2018 2:15:00 PM,586.25,586.25,356.55,367.6,61080
9/5/2018 1:15:00 PM,525.55,604.8,508.2,586.25,76960
9/5/2018 12:15:00 PM,482,590,480,525.55,78840
9/5/2018 11:15:00 AM,383,496.3,381.1,482,102040
9/5/2018 10:15:00 AM,346.75,390,345.1,383,112920
9/5/2018 9:15:00 AM,389.35,411.45,257.8,346.75,259680
9/4/2018 3:15:00 PM,305.55,312.4,265.6,270.8,120560
9/4/2018 2:15:00 PM,254,346.75,246.35,304.6,656520
9/4/2018 1:15:00 PM,173.9,268.8,170.7,254,1225960
9/4/2018 12:15:00 PM,153.3,191.35,117.95,173.6,1350880
9/4/2018 11:15:00 AM,171.9,178.3,136.8,153.3,700800
9/4/2018 10:15:00 AM,168.55,190,152.95,171.9,891560
9/4/2018 9:15:00 AM,65,179.55,65,168.55,3977200
9/3/2018 3:15:00 PM,75.6,93.1,74,91.1,979440
9/3/2018 2:15:00 PM,43.3,79,39.5,75.7,2902800
9/3/2018 1:15:00 PM,37.8,44.95,36.55,43.25,1215280
9/3/2018 12:15:00 PM,37.2,40.85,35,37.65,657320
9/3/2018 11:15:00 AM,38.5,39.55,34.15,37.2,698160
9/3/2018 10:15:00 AM,39.5,42.5,36.4,38.5,708480
9/3/2018 9:15:00 AM,25.05,59.3,24.85,39.5,1670280
8/31/2018 3:15:00 PM,49.55,54.35,48.05,48.7,325360
8/31/2018 2:15:00 PM,54.05,60.5,46.5,49.55,982280
8/31/2018 1:15:00 PM,63.25,64.9,49.3,54.35,853760
8/31/2018 12:15:00 PM,65.75,69,60.55,63.65,650000
8/31/2018 11:15:00 AM,70.6,75.55,59.3,65.75,963000
8/31/2018 10:15:00 AM,51.45,75.2,51.3,70.85,1324320
8/31/2018 9:15:00 AM,69.3,84.5,44.85,51.45,1760480
8/30/2018 3:15:00 PM,55.7,58.9,51.1,56,203280
8/30/2018 2:15:00 PM,77.45,83,52.6,55.25,398840
8/30/2018 1:15:00 PM,78.25,81.55,67.85,77.45,122360
8/30/2018 12:15:00 PM,65.6,79.6,58.15,78.25,120720
8/30/2018 11:15:00 AM,69.2,70.35,63.8,65.6,59640
8/30/2018 10:15:00 AM,74.5,76.6,66.1,69.2,77000
8/30/2018 9:15:00 AM,73,81.25,60.95,74.5,204200
8/29/2018 3:15:00 PM,60.55,65.75,59.45,60,38920
8/29/2018 2:15:00 PM,49.7,68.95,40.2,60.55,82720
8/29/2018 1:15:00 PM,51.6,56.35,46.5,49.7,17040
8/29/2018 12:15:00 PM,53.95,55.6,51,51.6,9880
8/29/2018 11:15:00 AM,51.25,57.5,51.25,53.95,9280
8/29/2018 10:15:00 AM,58.6,58.95,49.35,51.25,26760
8/29/2018 9:15:00 AM,58.9,69,48.5,58.6,46240
8/28/2018 3:15:00 PM,60.5,61,57.05,60.2,27280
8/28/2018 2:15:00 PM,75,82.6,58.9,60.5,34680
8/28/2018 1:15:00 PM,73.3,83.1,73,75,23440
8/28/2018 12:15:00 PM,66.1,73.5,60.4,73.3,24720
8/28/2018 11:15:00 AM,58,72,58,66.1,14280
8/28/2018 10:15:00 AM,68.15,71.4,55.2,58,12400
8/28/2018 9:15:00 AM,42.75,73.4,35,68.15,64600
8/27/2018 3:15:00 PM,61.3,61.8,53.6,55,32200
8/27/2018 2:15:00 PM,64,65.9,60.45,61.3,20960
8/27/2018 1:15:00 PM,60.5,68.1,60,64,16760
8/27/2018 12:15:00 PM,63.3,64.55,57.65,60.5,7440
8/27/2018 11:15:00 AM,63.45,67,61.7,63.3,7240
8/27/2018 10:15:00 AM,73.9,74.85,63.45,63.45,34720
8/27/2018 9:15:00 AM,179.5,179.5,67,73.9,53120
8/24/2018 3:15:00 PM,182.95,182.95,177.8,179.75,5320
8/24/2018 2:15:00 PM,179.65,195,175.65,182.95,4480
8/24/2018 1:15:00 PM,190.35,190.35,165.05,179.65,6000
8/24/2018 12:15:00 PM,176.15,202,173.65,190.35,9200
8/24/2018 11:15:00 AM,169.2,176.15,154.45,176.15,6160
8/24/2018 10:15:00 AM,124.95,169.65,124.8,169.2,6640
8/24/2018 9:15:00 AM,153.1,153.1,105,124.95,9360
8/23/2018 3:15:00 PM,124,126.95,124,125.65,80
8/23/2018 2:15:00 PM,145.15,145.15,120,124,1520
8/23/2018 1:15:00 PM,142.05,145.15,140.25,145.15,120
8/23/2018 12:15:00 PM,171.45,171.45,129.4,142.05,80
8/23/2018 11:15:00 AM,134.45,171.45,125,171.45,240
8/23/2018 10:15:00 AM,138.9,141,132,134.45,200
8/23/2018 9:15:00 AM,133.7,138.9,123.95,138.9,200
8/21/2018 3:15:00 PM,120,120,116.8,116.8,1040
