Date,BANKNIFTY19SEP1827600CE O,BANKNIFTY19SEP1827600CE H,BANKNIFTY19SEP1827600CE L,BANKNIFTY19SEP1827600CE C,BANKNIFTY19SEP1827600CE V
9/12/2018 3:29:00 PM,19.95,21,19.7,21,8080
9/12/2018 3:28:00 PM,19.8,20.15,19.5,19.95,7080
9/12/2018 3:27:00 PM,20.5,20.55,19.8,19.8,6360
9/12/2018 3:26:00 PM,19.95,20.5,19.5,20.5,7200
9/12/2018 3:25:00 PM,18.75,19.95,18.7,19.95,7320
9/12/2018 3:24:00 PM,19.2,19.25,18.45,18.75,7280
9/12/2018 3:23:00 PM,19.75,19.95,19.2,19.2,6120
9/12/2018 3:22:00 PM,20,20,19.2,19.75,6400
9/12/2018 3:21:00 PM,20.5,20.5,19.95,20,6320
9/12/2018 3:20:00 PM,20.1,20.5,20.05,20.35,6800
9/12/2018 3:19:00 PM,20.2,20.35,19.4,20.1,4000
9/12/2018 3:18:00 PM,19.9,20.2,19.65,20.2,9320
9/12/2018 3:17:00 PM,19,19.9,19,19.9,4680
9/12/2018 3:16:00 PM,20.5,20.6,19.05,19.05,7080
9/12/2018 3:15:00 PM,20.1,20.85,20,20.5,3160
9/12/2018 3:14:00 PM,20.75,20.75,19.65,20.1,5880
9/12/2018 3:13:00 PM,21,21.45,20.2,20.75,2600
9/12/2018 3:12:00 PM,20.4,20.9,20.1,20.85,2600
9/12/2018 3:11:00 PM,20.2,20.5,20,20.4,5720
9/12/2018 3:10:00 PM,19,20.25,19,20.2,1480
9/12/2018 3:09:00 PM,19.5,20.35,19,19,6240
9/12/2018 3:08:00 PM,20.05,20.05,19.25,19.55,4520
9/12/2018 3:07:00 PM,20.3,20.5,20,20.05,3320
9/12/2018 3:06:00 PM,19.55,20.45,19.5,20.3,4480
9/12/2018 3:05:00 PM,19,20.5,19,19.55,1840
9/12/2018 3:04:00 PM,20,20,19,19.2,1280
9/12/2018 3:03:00 PM,19.35,20.9,19.35,20.5,4200
9/12/2018 3:02:00 PM,18.75,19.45,18.75,19,1280
9/12/2018 3:01:00 PM,20.4,20.5,18.45,18.7,5120
9/12/2018 3:00:00 PM,21.5,22.1,20.65,20.7,2920
9/12/2018 2:59:00 PM,21.65,22.3,21.2,21.6,1560
9/12/2018 2:58:00 PM,23.05,23.05,21.65,21.65,2640
9/12/2018 2:57:00 PM,21.7,23.25,21.3,23.25,2520
9/12/2018 2:56:00 PM,21.15,21.9,21.15,21.7,3240
9/12/2018 2:55:00 PM,20.3,21.2,20.3,21.2,1600
9/12/2018 2:54:00 PM,21.2,21.2,19.7,20.3,3240
9/12/2018 2:53:00 PM,21.1,21.5,21,21.05,680
9/12/2018 2:52:00 PM,20.7,21.4,20.7,21.1,3520
9/12/2018 2:51:00 PM,20.35,21.4,20.25,20.7,1280
9/12/2018 2:50:00 PM,20.85,21.45,19.85,20.3,1800
9/12/2018 2:49:00 PM,21.7,21.75,20.85,20.85,960
9/12/2018 2:48:00 PM,21.2,21.45,19.85,21.45,2800
9/12/2018 2:47:00 PM,21,22.05,21,21.2,1760
9/12/2018 2:46:00 PM,21.6,22.3,21.25,21.3,1400
9/12/2018 2:45:00 PM,23.2,23.3,21.6,21.6,1680
9/12/2018 2:44:00 PM,21.4,23.5,21.35,22.9,3040
9/12/2018 2:43:00 PM,20.25,22.5,20.25,21.95,3080
9/12/2018 2:42:00 PM,19.8,21.1,19.8,20.25,3800
9/12/2018 2:41:00 PM,18.95,19.8,18.85,19.8,1520
