Date,BANKNIFTY19SEP1827000CE O,BANKNIFTY19SEP1827000CE H,BANKNIFTY19SEP1827000CE L,BANKNIFTY19SEP1827000CE C,BANKNIFTY19SEP1827000CE V
9/12/2018 3:29:00 PM,155.45,156.85,151.9,156.75,28520
9/12/2018 3:28:00 PM,155.75,156.15,153.85,155.05,23280
9/12/2018 3:27:00 PM,158.5,160.3,156,156,27160
9/12/2018 3:26:00 PM,155.3,159.5,155.3,158.5,27480
9/12/2018 3:25:00 PM,149,156,149,155.3,24400
9/12/2018 3:24:00 PM,152.1,152.15,149.2,149.2,34120
9/12/2018 3:23:00 PM,156.5,157,151.35,152.15,31560
9/12/2018 3:22:00 PM,157,157,155,155.8,24320
9/12/2018 3:21:00 PM,157.6,158.15,155.8,157,20920
9/12/2018 3:20:00 PM,156.8,158,155.8,157.1,21880
9/12/2018 3:19:00 PM,154.15,156.8,150.8,156,35080
9/12/2018 3:18:00 PM,148.85,155,147.7,154.05,28800
9/12/2018 3:17:00 PM,144.75,148.9,144.75,148.9,16840
9/12/2018 3:16:00 PM,149.5,150.65,145,145,17880
9/12/2018 3:15:00 PM,143.85,149,143.3,148.65,30040
9/12/2018 3:14:00 PM,145,145,140.6,143.85,12920
9/12/2018 3:13:00 PM,147.3,149.4,142.3,145,16280
9/12/2018 3:12:00 PM,141.9,146.8,139,146.6,25480
9/12/2018 3:11:00 PM,136.75,142,136.75,141.9,17760
9/12/2018 3:10:00 PM,132.3,138.7,131.6,136.75,21520
9/12/2018 3:09:00 PM,132.7,139.5,130.15,131.4,22080
9/12/2018 3:08:00 PM,134.85,134.85,131.5,132.2,14440
9/12/2018 3:07:00 PM,133.95,136.3,133.4,134.85,21120
9/12/2018 3:06:00 PM,129.75,134,129.3,134,23640
9/12/2018 3:05:00 PM,129.5,135.9,128.4,129.75,23840
9/12/2018 3:04:00 PM,135.75,135.8,128.85,128.85,7360
9/12/2018 3:03:00 PM,130.55,138.9,130.55,135.75,10600
9/12/2018 3:02:00 PM,125.55,131.55,125.1,130.55,22240
9/12/2018 3:01:00 PM,137.3,137.75,125.4,125.4,24720
9/12/2018 3:00:00 PM,143.7,148,137.8,137.9,19560
9/12/2018 2:59:00 PM,144.9,150.15,141.35,143.75,8640
9/12/2018 2:58:00 PM,151.95,151.95,144.25,144.35,11520
9/12/2018 2:57:00 PM,140.5,152,140.5,151.75,17400
9/12/2018 2:56:00 PM,138.15,142.6,138.15,141,7920
9/12/2018 2:55:00 PM,134.75,138.5,133,138.15,11720
9/12/2018 2:54:00 PM,139,139.75,133.65,133.8,24680
9/12/2018 2:53:00 PM,141.75,142.45,139.35,139.35,15400
9/12/2018 2:52:00 PM,141.5,145.8,140.4,140.8,15640
9/12/2018 2:51:00 PM,137,143.25,137,142.15,7000
9/12/2018 2:50:00 PM,142.1,143.5,137.05,137.05,9240
9/12/2018 2:49:00 PM,146.85,146.85,140.55,143,5680
9/12/2018 2:48:00 PM,146,147.05,136,147.05,21760
9/12/2018 2:47:00 PM,146.05,152.05,146,146,9280
9/12/2018 2:46:00 PM,148.55,151.7,145,146.05,10080
9/12/2018 2:45:00 PM,156.4,156.4,148.55,148.55,7360
9/12/2018 2:44:00 PM,148.9,156.4,148.25,156.4,11880
9/12/2018 2:43:00 PM,142.2,155,142.2,148.55,15400
9/12/2018 2:42:00 PM,141.05,147.95,141.05,142.65,10000
9/12/2018 2:41:00 PM,137.75,140.85,136.25,139.95,8920
9/12/2018 2:40:00 PM,138.15,141.95,136.15,137.95,12440
9/12/2018 2:39:00 PM,143.2,145,136.5,138.3,18000
9/12/2018 2:38:00 PM,135.2,145.7,135.2,143.15,31920
9/12/2018 2:37:00 PM,136.6,138.7,135,135.7,18960
9/12/2018 2:36:00 PM,141.95,142.55,134.05,136.8,21920
9/12/2018 2:35:00 PM,145.65,151.65,141.15,141.95,19360
9/12/2018 2:34:00 PM,154.8,154.8,142.8,143.6,11080
9/12/2018 2:33:00 PM,156.65,158.8,154.25,154.8,5880
9/12/2018 2:32:00 PM,157.05,158.55,151.4,156.8,7840
9/12/2018 2:31:00 PM,161,163.95,156.6,156.6,6520
9/12/2018 2:30:00 PM,158.8,165,158.8,162.9,5400
9/12/2018 2:29:00 PM,158.15,161.3,153.15,158.6,8320
9/12/2018 2:28:00 PM,165.65,166.9,157.45,158.15,9400
9/12/2018 2:27:00 PM,164.5,165.65,159.4,164,9720
9/12/2018 2:26:00 PM,163.25,167,161,163.25,9760
9/12/2018 2:25:00 PM,171.7,172,160.95,160.95,12880
9/12/2018 2:24:00 PM,165.9,174.95,165.05,171,26440
9/12/2018 2:23:00 PM,154.1,169.65,154.1,165,24400
9/12/2018 2:22:00 PM,150.15,155,148.95,154.5,8080
9/12/2018 2:21:00 PM,147.75,155,147.75,150.15,6880
9/12/2018 2:20:00 PM,148.35,151.5,145.45,147.75,5840
9/12/2018 2:19:00 PM,149.75,151.6,145,148.35,8160
9/12/2018 2:18:00 PM,149.55,152,142.6,149.75,13520
9/12/2018 2:17:00 PM,146.5,153.9,146.5,149.55,6360
9/12/2018 2:16:00 PM,157.05,157.75,146.15,147,23680
9/12/2018 2:15:00 PM,151,157.05,151,157.05,12920
9/12/2018 2:14:00 PM,147.95,151.75,147.95,151,6880
9/12/2018 2:13:00 PM,144.75,151.6,144.75,147.15,6680
9/12/2018 2:12:00 PM,143.65,149,142.75,145.35,9040
9/12/2018 2:11:00 PM,143.75,148.7,141,143.65,13440
9/12/2018 2:10:00 PM,141,143.95,135.25,143.6,10160
9/12/2018 2:09:00 PM,135.35,141,131.65,141,13800
9/12/2018 2:08:00 PM,140,142.75,125.9,133.6,19080
9/12/2018 2:07:00 PM,145,146.4,139.15,140,17160
9/12/2018 2:06:00 PM,155.2,159,144.9,145.1,18760
9/12/2018 2:05:00 PM,156.3,160,153,155.5,11000
9/12/2018 2:04:00 PM,154.25,162,153,156.2,12360
9/12/2018 2:03:00 PM,152.1,154.8,145,153.2,15400
9/12/2018 2:02:00 PM,160.15,164,153,153,19920
9/12/2018 2:01:00 PM,154.75,163.8,154.75,160.05,16400
9/12/2018 2:00:00 PM,153.95,159.9,150.3,155,24680
9/12/2018 1:59:00 PM,144,157.45,144,154,14160
9/12/2018 1:58:00 PM,145.55,146.15,141.05,143.8,8720
9/12/2018 1:57:00 PM,150,154.8,145.45,145.55,21360
9/12/2018 1:56:00 PM,137.5,150.75,137.35,148.85,29840
9/12/2018 1:55:00 PM,134.85,139,133.45,138.2,14160
9/12/2018 1:54:00 PM,124.1,135.5,123.6,133.85,14520
9/12/2018 1:53:00 PM,124.15,124.65,120,124.1,11760
9/12/2018 1:52:00 PM,130,130,122,124.15,15320
9/12/2018 1:51:00 PM,132.95,138,130,130,15920
9/12/2018 1:50:00 PM,126.55,135,124.6,132.8,14120
9/12/2018 1:49:00 PM,129.25,131,127,127.2,20920
9/12/2018 1:48:00 PM,126.85,129.2,120,128.15,15080
9/12/2018 1:47:00 PM,125.75,133.4,125.75,127.2,27840
9/12/2018 1:46:00 PM,115.75,126,115.75,125.9,30680
9/12/2018 1:45:00 PM,106.5,116.8,106.5,115.85,19080
9/12/2018 1:44:00 PM,102.7,107,102.7,106.5,5360
