Date,BANKNIFTY19SEP1826700CE O,BANKNIFTY19SEP1826700CE H,BANKNIFTY19SEP1826700CE L,BANKNIFTY19SEP1826700CE C,BANKNIFTY19SEP1826700CE V
9/12/2018 3:29:00 PM,342.65,346.85,337.05,337.05,2880
9/12/2018 3:28:00 PM,347.25,348.15,341.6,342.65,2960
9/12/2018 3:27:00 PM,350.15,353.7,347.3,347.3,2960
9/12/2018 3:26:00 PM,344.3,350.95,344.3,350.15,4000
9/12/2018 3:25:00 PM,334.85,344.3,334.85,344.3,3520
9/12/2018 3:24:00 PM,341.45,341.45,335.4,337,1320
9/12/2018 3:23:00 PM,348.05,349.75,341.35,341.45,1440
9/12/2018 3:22:00 PM,347.35,348.8,346.05,346.75,1960
9/12/2018 3:21:00 PM,348.2,349.7,345.65,347.35,2040
9/12/2018 3:20:00 PM,344,348.2,344,348.2,3320
9/12/2018 3:19:00 PM,340,345,335.35,344,4360
9/12/2018 3:18:00 PM,330.2,340,330.2,340,2400
9/12/2018 3:17:00 PM,328,330.2,325.15,330.2,800
9/12/2018 3:16:00 PM,329.3,334.7,326.55,328,1360
9/12/2018 3:15:00 PM,322.15,330.75,320.2,329.3,2520
9/12/2018 3:14:00 PM,321.2,322.15,314.25,322.15,720
9/12/2018 3:13:00 PM,325,332.6,319,321.2,1160
9/12/2018 3:12:00 PM,318,325,315.65,325,2120
9/12/2018 3:11:00 PM,310.75,319,310.75,318,2280
9/12/2018 3:10:00 PM,302.7,314.45,302.7,310.75,720
9/12/2018 3:09:00 PM,306,315.65,302.65,302.7,1400
9/12/2018 3:08:00 PM,309,309,305,306,600
9/12/2018 3:07:00 PM,305.95,309.5,305.85,309,1520
9/12/2018 3:06:00 PM,296.75,306,295.55,306,1120
9/12/2018 3:05:00 PM,294.7,304.7,294.55,296.75,2280
9/12/2018 3:04:00 PM,309.9,309.9,294.25,294.25,3120
9/12/2018 3:03:00 PM,295.15,309.9,295.15,309.9,520
9/12/2018 3:02:00 PM,290.55,298.15,289,295.15,1040
9/12/2018 3:01:00 PM,310,310,290.45,290.55,3680
9/12/2018 3:00:00 PM,320,325,310,310,360
9/12/2018 2:59:00 PM,326.2,328.3,320,320,2360
9/12/2018 2:58:00 PM,331,331,326.2,326.2,2360
9/12/2018 2:57:00 PM,313.55,329.85,313.55,329.85,1200
9/12/2018 2:56:00 PM,313.55,313.55,313.55,313.55,0
9/12/2018 2:55:00 PM,306.15,313.55,306.15,313.55,200
9/12/2018 2:54:00 PM,320,320,304.15,306.15,400
9/12/2018 2:53:00 PM,320.6,320.6,316.8,320,1080
9/12/2018 2:52:00 PM,317.95,322,317.95,320.6,240
9/12/2018 2:51:00 PM,313.95,320,313,317.95,480
9/12/2018 2:50:00 PM,318.25,320.45,313.95,313.95,360
9/12/2018 2:49:00 PM,325.35,325.35,318.25,318.25,80
9/12/2018 2:48:00 PM,331.85,331.85,310,325.35,600
9/12/2018 2:47:00 PM,325.25,332.45,324.15,331.85,280
9/12/2018 2:46:00 PM,332.65,333.15,325.25,325.25,960
9/12/2018 2:45:00 PM,339.3,340,330,332.65,1120
9/12/2018 2:44:00 PM,329.75,340.75,329.75,339.3,640
9/12/2018 2:43:00 PM,320.1,337.8,320.1,329.75,840
9/12/2018 2:42:00 PM,315.45,324.2,315.45,320.1,1320
9/12/2018 2:41:00 PM,311.25,315.45,308.65,315.45,400
9/12/2018 2:40:00 PM,313,313,311.25,311.25,40
9/12/2018 2:39:00 PM,322.8,324.7,313,313,400
9/12/2018 2:38:00 PM,310.65,322.8,310.65,322.8,360
9/12/2018 2:37:00 PM,306.65,312.7,306.65,310.65,440
9/12/2018 2:36:00 PM,315,315,304,307.8,600
9/12/2018 2:35:00 PM,318.7,329.9,313.95,315,1080
9/12/2018 2:34:00 PM,335,335,310.55,315.5,3600
9/12/2018 2:33:00 PM,338,341.85,335,335,560
9/12/2018 2:32:00 PM,338.8,340,334.05,338,240
9/12/2018 2:31:00 PM,348.5,349.8,338.8,338.8,840
9/12/2018 2:30:00 PM,345.15,350.5,343.2,348.5,1360
9/12/2018 2:29:00 PM,345,345.15,330.15,345.15,1000
9/12/2018 2:28:00 PM,352,353.25,345,345,400
9/12/2018 2:27:00 PM,350.4,350.4,348,349,280
9/12/2018 2:26:00 PM,347.65,359.85,347.65,350.4,880
9/12/2018 2:25:00 PM,364.95,364.95,340.45,347.65,2720
9/12/2018 2:24:00 PM,356.5,371.9,355.95,358.6,1320
9/12/2018 2:23:00 PM,335.95,363.7,334.15,356.5,5200
9/12/2018 2:22:00 PM,328.05,335.95,328.05,335.95,800
9/12/2018 2:21:00 PM,325,334.8,325,328.8,2040
9/12/2018 2:20:00 PM,323.85,327.7,323.85,325,360
9/12/2018 2:19:00 PM,325.05,329.3,321.15,323.85,960
