Date,BANKNIFTY18SEPFUT O,BANKNIFTY18SEPFUT H,BANKNIFTY18SEPFUT L,BANKNIFTY18SEPFUT C,BANKNIFTY18SEPFUT V
9/10/2018 2:55:00 PM,27351.65,27352.9,27341.75,27345.85,5080
9/10/2018 2:54:00 PM,27349,27351.65,27336.9,27351.65,7760
9/10/2018 2:53:00 PM,27329.95,27348.35,27322.55,27348.35,12640
9/10/2018 2:52:00 PM,27354.95,27354.95,27321.5,27324.1,15960
9/10/2018 2:51:00 PM,27361.5,27361.5,27343.05,27354.9,9400
9/10/2018 2:50:00 PM,27366.6,27370,27361.4,27365,5080
9/10/2018 2:49:00 PM,27361.25,27374,27361.25,27366.35,3120
9/10/2018 2:48:00 PM,27370.9,27375,27363.15,27367.95,4720
9/10/2018 2:47:00 PM,27375,27379.25,27369.05,27370.9,6320
9/10/2018 2:46:00 PM,27370,27375.6,27365.05,27375,8040
9/10/2018 2:45:00 PM,27362,27370,27354.35,27370,4040
9/10/2018 2:44:00 PM,27359.9,27360,27351.65,27357.1,3120
9/10/2018 2:43:00 PM,27364.45,27364.45,27352,27359.9,3800
9/10/2018 2:42:00 PM,27360,27366.8,27359.2,27364.45,7160
9/10/2018 2:41:00 PM,27359.1,27364,27354.95,27360,6240
9/10/2018 2:40:00 PM,27360,27360,27345.95,27359.1,6360
9/10/2018 2:39:00 PM,27367.9,27369.2,27353.8,27361.9,4400
9/10/2018 2:38:00 PM,27365.35,27371,27361.9,27367.25,6520
9/10/2018 2:37:00 PM,27357.9,27370,27351.95,27365.35,7720
9/10/2018 2:36:00 PM,27361.9,27362.85,27345,27357.85,5200
9/10/2018 2:35:00 PM,27365,27372,27355.55,27362.85,7520
9/10/2018 2:34:00 PM,27360,27380,27360,27367.95,19040
9/10/2018 2:33:00 PM,27331.55,27360.85,27331.05,27360,16560
9/10/2018 2:32:00 PM,27319.45,27333.45,27315.05,27331.55,8440
9/10/2018 2:31:00 PM,27309.05,27319.25,27305,27318,7360
9/10/2018 2:30:00 PM,27304,27313.6,27300.95,27313.6,14600
9/10/2018 2:29:00 PM,27319.95,27320.55,27305,27305,11960
9/10/2018 2:28:00 PM,27321.65,27329.95,27313,27316,9600
9/10/2018 2:27:00 PM,27331.7,27331.7,27320,27324.45,5720
9/10/2018 2:26:00 PM,27335,27341.65,27330,27331.7,6120
9/10/2018 2:25:00 PM,27330,27335.95,27321,27335,10720
9/10/2018 2:24:00 PM,27346.6,27349.95,27330,27333.95,12920
9/10/2018 2:23:00 PM,27355.8,27355.8,27346.8,27346.8,3560
9/10/2018 2:22:00 PM,27356.15,27361.95,27352.65,27354.05,2280
9/10/2018 2:21:00 PM,27356.1,27360,27354.8,27356.15,1840
9/10/2018 2:20:00 PM,27353,27367.7,27351,27356.1,4680
9/10/2018 2:19:00 PM,27353.4,27356,27347.7,27353,2600
9/10/2018 2:18:00 PM,27352.5,27358.7,27349.15,27356.95,2200
9/10/2018 2:17:00 PM,27345,27352.7,27345,27352.5,2680
9/10/2018 2:16:00 PM,27350,27350,27342,27348.9,8240
9/10/2018 2:15:00 PM,27358.1,27360,27352.45,27352.45,2120
9/10/2018 2:14:00 PM,27358.95,27358.95,27352.05,27358.1,1280
9/10/2018 2:13:00 PM,27366,27366,27351,27359.55,2680
9/10/2018 2:12:00 PM,27352,27368,27351.4,27366,3040
9/10/2018 2:11:00 PM,27360.05,27362.35,27352,27352,2160
9/10/2018 2:10:00 PM,27356.9,27366.95,27356.05,27360.95,4360
9/10/2018 2:09:00 PM,27351.05,27356.9,27345,27356.9,7480
9/10/2018 2:08:00 PM,27353,27355.2,27350,27351.05,5400
9/10/2018 2:07:00 PM,27360.05,27362.9,27351.3,27354.55,5320
9/10/2018 2:06:00 PM,27368,27372.5,27360,27360.05,4000
9/10/2018 2:05:00 PM,27362.55,27370,27360,27368,2960
9/10/2018 2:04:00 PM,27371.9,27371.9,27356,27362.55,7440
9/10/2018 2:03:00 PM,27371,27377,27369.25,27371.9,3840
9/10/2018 2:02:00 PM,27371,27378,27371,27371,3560
9/10/2018 2:01:00 PM,27388,27388,27369.3,27371,6760
9/10/2018 2:00:00 PM,27380.05,27388,27376.3,27387.15,3960
9/10/2018 1:59:00 PM,27370.2,27380.05,27364.35,27380.05,8000
9/10/2018 1:58:00 PM,27383.45,27388,27367.05,27370.2,14920
9/10/2018 1:57:00 PM,27403.5,27406.45,27383.45,27383.45,20600
9/10/2018 1:56:00 PM,27384.15,27408.65,27383.75,27404.45,35880
9/10/2018 1:55:00 PM,27382.05,27389.55,27380.1,27383.9,11000
9/10/2018 1:54:00 PM,27385.45,27395.05,27377.8,27380.5,44600
9/10/2018 1:53:00 PM,27387.7,27395.3,27381.1,27381.35,38200
9/10/2018 1:52:00 PM,27338.9,27395.95,27338.9,27387.4,81960
9/10/2018 1:51:00 PM,27339.3,27344.55,27337,27340,2400
9/10/2018 1:50:00 PM,27335.3,27340.05,27334,27340,4000
9/10/2018 1:49:00 PM,27333.35,27341.2,27333.35,27337,2680
9/10/2018 1:48:00 PM,27329.9,27336.85,27326,27333.3,1960
9/10/2018 1:47:00 PM,27337.9,27340,27325.8,27329.9,3840
9/10/2018 1:46:00 PM,27331.05,27338.9,27331.05,27337.9,4360
9/10/2018 1:45:00 PM,27329.45,27332.45,27327.1,27330.4,1160
9/10/2018 1:44:00 PM,27323.25,27330,27323.25,27329.45,1600
9/10/2018 1:43:00 PM,27325.2,27331.4,27322.15,27325.15,2880
9/10/2018 1:42:00 PM,27314.55,27331.9,27314.55,27321.2,5520
9/10/2018 1:41:00 PM,27326,27326,27314.05,27314.55,6280
9/10/2018 1:40:00 PM,27332.15,27334.7,27325.45,27326,3440
9/10/2018 1:39:00 PM,27335.65,27344,27330.3,27332.15,4400
9/10/2018 1:38:00 PM,27337.7,27338.85,27329.35,27330.1,2520
9/10/2018 1:37:00 PM,27343.1,27343.1,27331.3,27336.6,2720
9/10/2018 1:36:00 PM,27343.8,27345,27336,27343.1,2600
9/10/2018 1:35:00 PM,27345.2,27347.5,27335,27343.8,6280
9/10/2018 1:34:00 PM,27332.95,27345.55,27332,27345.2,4960
9/10/2018 1:33:00 PM,27333.65,27338.7,27331.1,27332.95,3400
9/10/2018 1:32:00 PM,27325,27339.6,27325,27333.65,2880
9/10/2018 1:31:00 PM,27332,27336.7,27326,27328.55,7440
9/10/2018 1:30:00 PM,27326,27332.65,27323.5,27332,5680
9/10/2018 1:29:00 PM,27311.85,27327.95,27311.3,27326.2,5920
9/10/2018 1:28:00 PM,27325.45,27326.9,27313.25,27313.25,2760
9/10/2018 1:27:00 PM,27317,27329,27316.1,27325.45,3400
9/10/2018 1:26:00 PM,27311.25,27321.25,27310.35,27315.85,2720
9/10/2018 1:25:00 PM,27309.85,27315,27307.45,27311.25,2840
9/10/2018 1:24:00 PM,27313,27318,27306.75,27309.85,2240
9/10/2018 1:23:00 PM,27303.6,27312,27303.45,27312,4520
9/10/2018 1:22:00 PM,27315.9,27320,27307,27307,4960
9/10/2018 1:21:00 PM,27325,27328,27313,27313,6440
9/10/2018 1:20:00 PM,27328.75,27328.75,27320.6,27325,4600
9/10/2018 1:19:00 PM,27326.2,27329.75,27321.6,27328.75,3040
9/10/2018 1:18:00 PM,27315.95,27329.15,27315.95,27326.2,6040
9/10/2018 1:17:00 PM,27331.1,27331.95,27311.65,27311.65,9680
9/10/2018 1:16:00 PM,27337.5,27338.95,27331.05,27331.1,3520
9/10/2018 1:15:00 PM,27335.6,27342.05,27329,27337.85,10040
9/10/2018 1:14:00 PM,27334.05,27345,27334.05,27341.1,13240
9/10/2018 1:13:00 PM,27336,27338.95,27323.35,27335.8,4520
9/10/2018 1:12:00 PM,27340,27342,27334.15,27338.9,8800
9/10/2018 1:11:00 PM,27340.05,27349.3,27336.1,27340,10840
9/10/2018 1:10:00 PM,27344.4,27350,27335,27340,10800
9/10/2018 1:09:00 PM,27336.95,27350,27332.4,27343.5,30280
9/10/2018 1:08:00 PM,27334,27338.7,27333.4,27337.35,17440
9/10/2018 1:07:00 PM,27314.35,27335,27311.4,27335,14040
9/10/2018 1:06:00 PM,27306.7,27315,27305,27314.35,4520
9/10/2018 1:05:00 PM,27308.85,27312,27306.65,27306.65,2080
9/10/2018 1:04:00 PM,27310.25,27310.25,27305.4,27306.7,1920
9/10/2018 1:03:00 PM,27311,27316.1,27307.5,27310.25,3680
9/10/2018 1:02:00 PM,27314.5,27314.5,27308,27311,4200
9/10/2018 1:01:00 PM,27307.2,27317,27307.2,27313,7640
9/10/2018 1:00:00 PM,27315.1,27320,27307.1,27307.1,10560
9/10/2018 12:59:00 PM,27312.9,27319.7,27312,27317,12160
9/10/2018 12:58:00 PM,27307.55,27313.5,27305,27312,4440
9/10/2018 12:57:00 PM,27297.9,27307.55,27295,27307.55,4520
9/10/2018 12:56:00 PM,27295.3,27299.1,27291.25,27297.9,2360
9/10/2018 12:55:00 PM,27296.95,27302.5,27293.5,27295.4,3120
9/10/2018 12:54:00 PM,27295,27304.45,27295,27296.95,4480
9/10/2018 12:53:00 PM,27293,27296.25,27283.95,27296.25,7920
9/10/2018 12:52:00 PM,27300,27304.55,27293,27293,3320
9/10/2018 12:51:00 PM,27304,27307.25,27300,27300,2240
9/10/2018 12:50:00 PM,27306.1,27309,27300.05,27304,2360
9/10/2018 12:49:00 PM,27304.6,27308.75,27300,27306.1,3640
9/10/2018 12:48:00 PM,27312.2,27313.95,27300,27304.6,2720
9/10/2018 12:47:00 PM,27314,27314.9,27305,27313.9,3600
9/10/2018 12:46:00 PM,27309.6,27317.85,27308.1,27314.9,4320
9/10/2018 12:45:00 PM,27305.05,27312.2,27301.1,27309.6,4120
9/10/2018 12:44:00 PM,27296.1,27306.9,27296,27304.05,4000
9/10/2018 12:43:00 PM,27296,27302.2,27290.05,27298.6,3640
9/10/2018 12:42:00 PM,27306.05,27308.15,27293.25,27296,6760
9/10/2018 12:41:00 PM,27304.05,27315.45,27304.05,27306,12560
9/10/2018 12:40:00 PM,27309,27312.7,27304,27308.75,16800
9/10/2018 12:39:00 PM,27294.75,27307.55,27294.75,27306.05,8360
9/10/2018 12:38:00 PM,27290.85,27294.75,27282.85,27294.75,7040
9/10/2018 12:37:00 PM,27288,27293.55,27286,27291,6480
9/10/2018 12:36:00 PM,27284.8,27292.3,27284.8,27291.35,7880
9/10/2018 12:35:00 PM,27275.5,27284.85,27273,27284.8,7000
9/10/2018 12:34:00 PM,27280,27280,27271.05,27275.5,4520
9/10/2018 12:33:00 PM,27280,27282.55,27276.55,27280,5880
9/10/2018 12:32:00 PM,27279.45,27287.85,27279.25,27280,3960
9/10/2018 12:31:00 PM,27282.15,27289.8,27274.4,27280,6680
9/10/2018 12:30:00 PM,27294.95,27295,27282,27282.2,5560
9/10/2018 12:29:00 PM,27293,27294.9,27287.9,27294.9,5080
9/10/2018 12:28:00 PM,27296.75,27296.75,27283.3,27293,7120
9/10/2018 12:27:00 PM,27291.5,27299.5,27290,27296.75,4160
9/10/2018 12:26:00 PM,27298.6,27298.6,27290,27291.5,3840
9/10/2018 12:25:00 PM,27289.55,27300,27289.55,27296.3,5040
9/10/2018 12:24:00 PM,27291.8,27297.85,27288,27289.55,6840
9/10/2018 12:23:00 PM,27297.15,27302.55,27290.8,27291.8,7240
9/10/2018 12:22:00 PM,27285,27297.45,27281.05,27295.05,4600
9/10/2018 12:21:00 PM,27279.65,27292.75,27279.65,27286.05,6040
9/10/2018 12:20:00 PM,27286.1,27286.1,27272,27279.5,9040
9/10/2018 12:19:00 PM,27282,27286.1,27277.35,27286.1,7440
9/10/2018 12:18:00 PM,27275,27284.95,27270,27282.95,14640
9/10/2018 12:17:00 PM,27278.1,27287.95,27271.8,27272.15,22200
9/10/2018 12:16:00 PM,27281.95,27282.05,27274,27278.5,24440
9/10/2018 12:15:00 PM,27293.5,27296.6,27282.05,27282.55,10680
9/10/2018 12:14:00 PM,27299,27305,27292.8,27295.1,7800
9/10/2018 12:13:00 PM,27309.95,27313.85,27296,27299.55,4080
9/10/2018 12:12:00 PM,27303.05,27309.65,27300.55,27309.65,3040
9/10/2018 12:11:00 PM,27300.25,27306.25,27300.05,27304.95,6600
9/10/2018 12:10:00 PM,27292,27306.25,27292,27305,12640
9/10/2018 12:09:00 PM,27300,27300,27283.45,27291.05,10920
9/10/2018 12:08:00 PM,27292.95,27300,27286.15,27300,42440
9/10/2018 12:07:00 PM,27309,27311.6,27300,27300.05,22200
9/10/2018 12:06:00 PM,27303.9,27315,27303.1,27309,9760
9/10/2018 12:05:00 PM,27311,27311.05,27301,27305.35,22400
9/10/2018 12:04:00 PM,27323.1,27323.1,27305.3,27310.35,32720
9/10/2018 12:03:00 PM,27327.95,27331,27322,27323.35,3680
9/10/2018 12:02:00 PM,27325,27329.4,27320.1,27327.8,6120
9/10/2018 12:01:00 PM,27325.1,27331.55,27320,27325,8560
9/10/2018 12:00:00 PM,27325,27328.95,27316.6,27325,5640
9/10/2018 11:59:00 AM,27332.25,27334.75,27325,27327.45,6360
9/10/2018 11:58:00 AM,27327.5,27335.65,27321.8,27330,5640
9/10/2018 11:57:00 AM,27319.95,27329,27316.7,27327.1,3920
9/10/2018 11:56:00 AM,27328,27330,27314.3,27319.95,31520
9/10/2018 11:55:00 AM,27325.45,27333.5,27322.8,27330.65,11080
9/10/2018 11:54:00 AM,27337.7,27340,27325.55,27325.55,20040
9/10/2018 11:53:00 AM,27338.05,27342.1,27336.95,27338.75,5360
9/10/2018 11:52:00 AM,27340.35,27344.35,27335,27338.05,5520
9/10/2018 11:51:00 AM,27340,27342.95,27337.95,27340.35,5280
9/10/2018 11:50:00 AM,27344.05,27347.9,27339.2,27340,4560
9/10/2018 11:49:00 AM,27350.8,27351.25,27341.95,27344.05,5520
9/10/2018 11:48:00 AM,27360,27362,27350,27350.8,3840
9/10/2018 11:47:00 AM,27364.95,27365,27360,27360,2000
9/10/2018 11:46:00 AM,27364.9,27366.65,27359.8,27364.9,2480
9/10/2018 11:45:00 AM,27365,27369,27360,27364.9,4840
9/10/2018 11:44:00 AM,27356.1,27365,27353.85,27365,1880
9/10/2018 11:43:00 AM,27357,27359.5,27353.25,27356.1,1200
9/10/2018 11:42:00 AM,27360,27365,27355,27360,2880
9/10/2018 11:41:00 AM,27349.7,27365,27348.65,27365,3640
9/10/2018 11:40:00 AM,27353.5,27353.95,27347.7,27349.7,1680
9/10/2018 11:39:00 AM,27355.85,27356.45,27347,27350.05,3680
9/10/2018 11:38:00 AM,27353,27357,27351.05,27354.8,2400
9/10/2018 11:37:00 AM,27357.9,27363.65,27355,27355,5400
9/10/2018 11:36:00 AM,27351,27358.2,27350,27357.9,2320
9/10/2018 11:35:00 AM,27353.1,27353.85,27349,27350,3000
9/10/2018 11:34:00 AM,27358,27359.5,27350.25,27353.1,5640
9/10/2018 11:33:00 AM,27358.1,27358.1,27351.2,27358,4040
9/10/2018 11:32:00 AM,27344,27360,27343,27360,12520
9/10/2018 11:31:00 AM,27336.85,27340,27332,27339.65,2160
9/10/2018 11:30:00 AM,27345,27345,27326.05,27336.85,13040
9/10/2018 11:29:00 AM,27341.25,27345.85,27339,27343.45,2440
9/10/2018 11:28:00 AM,27344.5,27345,27338,27341.25,2200
9/10/2018 11:27:00 AM,27337,27344.65,27337,27344,1240
9/10/2018 11:26:00 AM,27345,27345,27336.3,27337,2320
9/10/2018 11:25:00 AM,27341,27345,27338.9,27345,1440
9/10/2018 11:24:00 AM,27343.9,27344.3,27335,27342.4,1680
9/10/2018 11:23:00 AM,27339.95,27344.8,27331.15,27343.9,4080
9/10/2018 11:22:00 AM,27344.35,27344.35,27338.15,27339.95,3200
9/10/2018 11:21:00 AM,27340,27345.35,27340,27344.35,4520
9/10/2018 11:20:00 AM,27342.75,27343.05,27336.95,27340.5,3640
9/10/2018 11:19:00 AM,27340.8,27342.75,27330,27342.75,3760
9/10/2018 11:18:00 AM,27340,27341.6,27335,27340.8,1560
9/10/2018 11:17:00 AM,27343.3,27343.3,27335.15,27340,1840
9/10/2018 11:16:00 AM,27339.1,27344.35,27331,27343.3,5000
9/10/2018 11:15:00 AM,27338,27339,27335,27337,5320
9/10/2018 11:14:00 AM,27348,27348.8,27338,27338,4760
9/10/2018 11:13:00 AM,27337.85,27349,27337.85,27348,2880
9/10/2018 11:12:00 AM,27342,27344,27335.6,27337.85,3280
9/10/2018 11:11:00 AM,27333.95,27342,27326.85,27340.15,9960
9/10/2018 11:10:00 AM,27338.2,27338.3,27328,27333.95,9560
9/10/2018 11:09:00 AM,27351.35,27355,27331.9,27338,49000
9/10/2018 11:08:00 AM,27350.05,27354.85,27348.85,27350,6480
9/10/2018 11:07:00 AM,27356.4,27358,27350,27353.95,3760
9/10/2018 11:06:00 AM,27358,27358,27354.15,27356.4,2760
9/10/2018 11:05:00 AM,27364.7,27364.7,27358,27358,2400
9/10/2018 11:04:00 AM,27360,27369,27360,27364.7,2120
9/10/2018 11:03:00 AM,27365.9,27365.95,27360,27360,1440
9/10/2018 11:02:00 AM,27364.6,27369,27361.95,27365.9,960
9/10/2018 11:01:00 AM,27360,27369.45,27356.1,27364.6,2880
9/10/2018 11:00:00 AM,27360.2,27361,27355,27360,2640
9/10/2018 10:59:00 AM,27369.35,27369.35,27355,27360.2,6120
9/10/2018 10:58:00 AM,27365.65,27369.05,27361.05,27369.05,2520
9/10/2018 10:57:00 AM,27367.95,27368.45,27361.05,27363.35,2840
9/10/2018 10:56:00 AM,27363.45,27368.9,27359.85,27368.9,2880
9/10/2018 10:55:00 AM,27360.5,27363.45,27355.95,27363.45,5440
9/10/2018 10:54:00 AM,27367.85,27367.85,27356,27360.5,4320
9/10/2018 10:53:00 AM,27370.15,27373.25,27366,27367.85,3640
9/10/2018 10:52:00 AM,27365,27371.25,27363.45,27368.85,4000
9/10/2018 10:51:00 AM,27363,27365.8,27362,27365,2920
9/10/2018 10:50:00 AM,27355,27363.6,27355,27363,4160
9/10/2018 10:49:00 AM,27362.15,27362.15,27352.85,27355,5960
9/10/2018 10:48:00 AM,27363.05,27363.95,27353.05,27357.1,3640
9/10/2018 10:47:00 AM,27360.25,27369,27357,27363.05,8440
9/10/2018 10:46:00 AM,27361.9,27361.9,27352.15,27360.25,3600
9/10/2018 10:45:00 AM,27346.7,27364.95,27346,27361.9,8280
9/10/2018 10:44:00 AM,27350.8,27355,27346,27346,10920
9/10/2018 10:43:00 AM,27350.5,27357.75,27350,27350,11560
9/10/2018 10:42:00 AM,27359,27361.35,27350.5,27350.5,15440
9/10/2018 10:41:00 AM,27363.1,27366.9,27359,27359,5760
9/10/2018 10:40:00 AM,27361.35,27367.25,27359.9,27363.1,5320
9/10/2018 10:39:00 AM,27373.55,27373.55,27355.5,27361.35,9080
9/10/2018 10:38:00 AM,27360.15,27379.45,27360,27365.45,10320
9/10/2018 10:37:00 AM,27362,27363.95,27355.25,27360.15,9720
9/10/2018 10:36:00 AM,27361.6,27370,27357.75,27362,13280
9/10/2018 10:35:00 AM,27369.85,27374,27362,27363.65,10160
9/10/2018 10:34:00 AM,27375,27384.5,27365.6,27370,13520
9/10/2018 10:33:00 AM,27389.75,27394.7,27376.95,27376.95,4760
9/10/2018 10:32:00 AM,27386.95,27393.9,27382.7,27386.45,4160
9/10/2018 10:31:00 AM,27395,27398.45,27385,27385,8880
9/10/2018 10:30:00 AM,27388.75,27395,27385.5,27395,3160
9/10/2018 10:29:00 AM,27392.5,27395.5,27385,27390,5640
9/10/2018 10:28:00 AM,27401.35,27402.6,27387.6,27390,10640
9/10/2018 10:27:00 AM,27394.6,27404.6,27391.8,27401.7,17360
9/10/2018 10:26:00 AM,27380.1,27394,27380,27394,10400
9/10/2018 10:25:00 AM,27384,27384,27375,27380.1,2800
9/10/2018 10:24:00 AM,27380,27385.05,27377.95,27384,6520
9/10/2018 10:23:00 AM,27386,27387.55,27378,27380,4640
9/10/2018 10:22:00 AM,27394.95,27395,27386,27387,3000
9/10/2018 10:21:00 AM,27390,27394.95,27386,27394.95,4200
9/10/2018 10:20:00 AM,27385.75,27395,27383.75,27390,6480
9/10/2018 10:19:00 AM,27390.05,27390.4,27376.7,27385.75,6800
9/10/2018 10:18:00 AM,27387.6,27391.15,27385.05,27391.15,5400
9/10/2018 10:17:00 AM,27385,27388,27375.4,27387.85,4560
9/10/2018 10:16:00 AM,27378.1,27385,27375,27385,4000
9/10/2018 10:15:00 AM,27370,27379.75,27367.6,27377.9,3760
9/10/2018 10:14:00 AM,27383.05,27384.2,27370,27370,5640
9/10/2018 10:13:00 AM,27383.75,27384.4,27372.5,27381,9720
9/10/2018 10:12:00 AM,27370.85,27383.5,27366.4,27382,11760
9/10/2018 10:11:00 AM,27365.45,27372.05,27363,27370.85,12240
9/10/2018 10:10:00 AM,27361.15,27373.85,27361.15,27367.6,5040
9/10/2018 10:09:00 AM,27378.85,27380,27365,27365,8440
9/10/2018 10:08:00 AM,27370,27377.55,27363.5,27375.25,10520
9/10/2018 10:07:00 AM,27366.55,27379,27362.15,27370,14600
9/10/2018 10:06:00 AM,27363,27374.9,27358.45,27368.95,33080
9/10/2018 10:05:00 AM,27355,27365,27344.9,27365,41840
9/10/2018 10:04:00 AM,27374.4,27376.1,27354,27355,58560
9/10/2018 10:03:00 AM,27399.1,27402.3,27369.05,27370.75,78560
9/10/2018 10:02:00 AM,27414,27414,27398.95,27398.95,6240
9/10/2018 10:01:00 AM,27406.1,27413.95,27398.2,27410.35,7920
9/10/2018 10:00:00 AM,27406.45,27406.45,27397.1,27400,20320
9/10/2018 9:59:00 AM,27412.9,27417,27401,27408.55,8000
9/10/2018 9:58:00 AM,27409.75,27415.45,27405.6,27412.9,2840
9/10/2018 9:57:00 AM,27422.95,27425,27403,27409.75,18360
9/10/2018 9:56:00 AM,27433,27433,27418.25,27422.95,5680
9/10/2018 9:55:00 AM,27430.2,27433.2,27419.9,27433,7080
9/10/2018 9:54:00 AM,27441.75,27441.75,27430.05,27430.2,4120
9/10/2018 9:53:00 AM,27441.95,27444,27438.25,27440,11360
9/10/2018 9:52:00 AM,27439,27442.55,27433,27441.95,5360
9/10/2018 9:51:00 AM,27430.05,27438.5,27425,27438.5,3720
9/10/2018 9:50:00 AM,27435.85,27439.65,27429.8,27430.05,7880
9/10/2018 9:49:00 AM,27435.65,27443.85,27429.95,27435.85,18560
9/10/2018 9:48:00 AM,27432.05,27440.9,27431.05,27436.55,9240
9/10/2018 9:47:00 AM,27420.1,27432.8,27419.15,27432.8,4360
9/10/2018 9:46:00 AM,27417.85,27420.35,27416.05,27420.35,3480
9/10/2018 9:45:00 AM,27426.1,27426.1,27413,27417.85,8400
9/10/2018 9:44:00 AM,27426.75,27434.9,27423.95,27426.25,22120
9/10/2018 9:43:00 AM,27427.95,27429.6,27420.05,27427.8,9920
9/10/2018 9:42:00 AM,27415.1,27430.05,27415.1,27427,17720
9/10/2018 9:41:00 AM,27413.85,27421.3,27410.25,27415.1,7880
9/10/2018 9:40:00 AM,27402.8,27416.55,27402.2,27413.85,7680
9/10/2018 9:39:00 AM,27405.05,27409.05,27394,27401.35,15280
9/10/2018 9:38:00 AM,27416.1,27416.1,27402.8,27408,8760
9/10/2018 9:37:00 AM,27411.4,27418.85,27408.55,27417.65,10440
9/10/2018 9:36:00 AM,27398,27414.05,27395,27412.6,22400
9/10/2018 9:35:00 AM,27416,27419,27388.05,27399.55,55520
9/10/2018 9:34:00 AM,27420,27424.95,27410,27416,14600
9/10/2018 9:33:00 AM,27416,27430,27415,27420,14680
9/10/2018 9:32:00 AM,27431.4,27435.1,27416,27416,14040
9/10/2018 9:31:00 AM,27437,27438,27431.4,27431.4,5320
9/10/2018 9:30:00 AM,27444.05,27444.05,27428,27437,24280
9/10/2018 9:29:00 AM,27457,27457,27438.05,27443.3,9960
9/10/2018 9:28:00 AM,27467,27467,27452.3,27456.05,7000
9/10/2018 9:27:00 AM,27450.3,27469.9,27450,27467.1,13080
9/10/2018 9:26:00 AM,27471.65,27471.65,27457.3,27457.3,12920
9/10/2018 9:25:00 AM,27451.8,27474.9,27451.8,27471,28640
9/10/2018 9:24:00 AM,27437.7,27458.35,27430,27450.45,25840
9/10/2018 9:23:00 AM,27437.1,27444.3,27418,27443.9,21840
9/10/2018 9:22:00 AM,27429.6,27436.95,27420,27435.5,15120
9/10/2018 9:21:00 AM,27435,27440,27425.05,27429.5,16760
9/10/2018 9:20:00 AM,27459.8,27459.8,27430.15,27431,25120
9/10/2018 9:19:00 AM,27449.9,27468,27445.2,27462.3,17120
9/10/2018 9:18:00 AM,27430.05,27459.8,27424.3,27445.35,23080
9/10/2018 9:17:00 AM,27453.8,27455.5,27425.3,27433.95,31960
9/10/2018 9:16:00 AM,27448.05,27455,27436.45,27450.7,48640
9/10/2018 9:15:00 AM,27490,27490,27400,27443.2,97320
